nombre,club_actual,temporada,liga,Posicion,nacido,partidos_jugados,titularidades,minutos_jugados,goles,asistencias,amarillas,rojas,carreras_progresivas,pases_progresivos,Pases_progresivos_recibidos,goles_esperados,asistencias_esperadas,goles_esperados_noPen,key_passes,xGChain,xGBuildup,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,altura,valor,xG_xA_por_90,eficiencia_gol,asistencias_esperadas_por_90
luca pfeiffer,bundesliga,2023-2024,bundesliga,"FW,MF",1996,24,20,1619.0,1.0,4.0,3,0,15,37,81,5.838142,1.6173482,5.838142,19,8.553316397592425,2.13791867159307,2,6,3,45.5,11,6,5,1,4,,,0.41,0.17128737430749827,0.09
lucas,laliga,2024-2025,laliga,,,,,,,,,,,,,0.8605911,2.0154185,0.8605911,12,5.403128119185567,3.0375463608652358,,,,,,,,,,,,,,
lucas oliveira rosa,laliga,2024-2025,laliga,DF,2000,21,21,1890.0,0.0,1.0,6,0,31,50,74,,,,,,,40,11,2,68.6,53,33,24,9,15,,,,,
lucas perez,laliga,2022-2023,laliga,FW,1988,14,5,628.0,3.0,0.0,3,0,8,14,24,2.6332986,0.7484326,2.6332986,4,4.280049987137318,1.358742816373706,2,1,0,33.3,3,2,2,0,2,,,0.48,1.13925551761431,0.11
lucas robertone,laliga,2022-2023,laliga,MF,1997,37,34,2843.0,2.0,7.0,7,0,47,155,97,2.371675,7.5181823,2.371675,53,13.242084063589571,7.222204795107245,20,21,9,43.8,50,28,45,7,38,,,0.31,0.8432858582123837,0.24
lucas tousart,bundesliga,2022-2023,bundesliga,MF,1997,33,33,2944.0,5.0,2.0,1,0,37,93,79,3.3826306,2.4007494,3.3826306,18,6.3994100401178,2.3205474354326725,35,28,10,45.0,73,38,42,6,36,,,0.18,1.4781395342936292,0.07
luigi sepe,serie-a,2022-2023,serie-a,GK,1991,17,17,1530.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.0,0,1.234130217693746,1.234130217693746,0,0,0,0.0,0,0,0,0,0,,,0.0,,0.0
luis hernandez,laliga,2022-2023,laliga,DF,1989,35,35,3149.0,0.0,0.0,8,1,10,95,8,0.33747107,0.7389689,0.33747107,12,5.176617711782456,4.508750796318054,25,7,1,61.1,33,21,31,24,7,,,0.03,0.0,0.02
luis milla,laliga,2022-2023,laliga,MF,1994,27,22,1856.0,0.0,3.0,6,1,15,104,7,0.2161127,1.3393888,0.2161127,29,1.7361189015209677,1.3539285622537136,21,18,9,43.2,48,30,13,1,12,,,0.08,0.0,0.06
luis perez,laliga,2022-2023,laliga,DF,1995,18,15,1213.0,0.0,1.0,2,0,24,42,84,0.103095196,1.0376136,0.103095196,13,3.365831907838583,2.340322279371321,26,12,6,71.1,44,24,13,4,9,,,0.08,0.0,0.08
luiz felipe,laliga,2023-2024,laliga,DF,1997,4,4,360.0,0.0,0.0,1,0,0,4,0,0.107603535,0.09917697,0.107603535,1,0.6651503592729568,0.6651503592729568,5,2,0,80.0,7,3,10,4,6,,,0.05,0.0,0.02
luiz henrique,laliga,2023-2024,laliga,FW,2001,14,6,616.0,0.0,3.0,1,0,35,17,58,1.616468,2.722592,1.616468,11,4.459690233692527,1.529390474781394,4,10,1,64.3,15,11,11,0,11,,,0.63,0.0,0.4
luka jovic,serie-a,2024-2025,serie-a,"FW,MF",1997,15,6,557.0,2.0,0.0,1,0,8,26,24,2.270533,1.1450765,2.270533,12,3.655979346483946,1.315719859674573,0,0,0,,0,0,2,1,1,,,0.55,0.8808504105612064,0.19
luka jovic,serie-a,2024-2025,serie-a,"FW,MF",1997,15,6,557.0,2.0,0.0,1,0,8,26,24,2.270533,1.1450765,2.270533,12,3.655979346483946,1.315719859674573,0,0,0,,0,0,2,1,1,,,0.55,0.8808504105612064,0.19
luka romero,laliga,2023-2024,laliga,FW,2004,13,5,438.0,3.0,0.0,2,0,11,14,20,1.3589543,0.060878772,1.3589543,2,2.419142585247755,1.0623113885521889,2,3,0,50.0,5,1,12,1,11,,,0.29,2.2075797375991635,0.01
lukas daschner,bundesliga,2023-2024,bundesliga,"MF,FW",1998,20,3,536.0,1.0,1.0,2,0,11,17,37,2.5035634,1.1575967,2.5035634,10,4.536715145222843,1.6236160583794117,2,3,4,44.4,9,4,7,0,7,,,0.61,0.399430666852305,0.19
lukas daschner,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,3.035803,1.2736287,2.2780263,6,4.164898052811623,1.2878952492028477,,,,,,,,,,,,,,
luke shaw,premier-league,2024-2025,premier-league,DF,1995,7,4,349.0,0.0,0.0,1,0,7,24,7,0.031377513,0.5605077,0.031377513,5,1.353358380496502,0.7928507253527641,2,2,0,100.0,4,3,6,1,5,1.89,,0.15,0.0,0.14
mady camara,serie-a,2022-2023,serie-a,,,,,,,,,,,,,0.36772406,0.40729296,0.36772406,3,2.4740569461137056,1.818588824942708,,,,,,,,,,,,,,
magnus kofod andersen,serie-a,2024-2025,serie-a,MF,1999,14,7,695.0,1.0,1.0,1,0,7,24,18,0.22970642,0.49620885,0.22970642,10,1.7651554197072985,1.3734811171889303,3,9,1,40.0,13,4,7,2,5,,,0.09,4.353382867984008,0.06
magnus kofod andersen,serie-a,2024-2025,serie-a,MF,1999,14,7,695.0,1.0,1.0,1,0,7,24,18,0.22970642,0.49620885,0.22970642,10,1.7651554197072985,1.3734811171889303,3,9,1,40.0,13,4,7,2,5,,,0.09,4.353382867984008,0.06
mahmoud dahoud,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.7417247,0.7501891,0.7417247,8,3.2389635890722275,2.9234367683529854,,,,,,,,,,,,,,
malcom adu,laliga,2022-2023,laliga,,,,,,,,,,,,,0.036312535,0.13168713,0.036312535,3,0.2920263092964887,0.1699718162417411,,,,,,,,,,,,,,
malick thiaw,bundesliga,2022-2023,bundesliga,DF,2001,3,3,270.0,0.0,0.0,2,0,1,3,0,0.178663,0.0,0.178663,0,0.3071206994354725,0.3071206994354725,2,1,0,50.0,3,1,4,3,1,,,0.06,0.0,0.0
mamadou mbaye,laliga,2023-2024,laliga,DF,1998,4,2,288.0,0.0,0.0,2,0,0,4,0,,,,,,,3,3,0,40.0,6,3,10,7,3,,,,,
mamadou sylla,laliga,2024-2025,laliga,"FW,MF",1994,29,17,1583.0,5.0,1.0,5,0,15,22,52,4.973048,0.96376806,1.9999378,13,3.720175037160516,1.235566534101963,3,3,2,22.2,8,4,8,0,8,,,0.34,1.0054195714010938,0.05
mamady diarra,laliga,2022-2023,laliga,"MF,DF",2000,2,1,66.0,0.0,0.0,0,0,3,0,0,0.188132,0.0,0.188132,0,0.1881320029497146,0.0643486976623535,2,0,0,50.0,2,1,2,0,2,,,0.26,0.0,0.0
manu sanchez,laliga,2023-2024,laliga,"DF,MF",2000,26,20,1775.0,0.0,5.0,3,0,41,74,67,0.5429476,3.5054739,0.5429476,20,7.5165757574141026,5.35230431240052,21,25,8,56.4,54,28,23,3,20,,,0.21,0.0,0.18
manuel de luca,serie-a,2022-2023,serie-a,"FW,MF",1998,2,0,44.0,0.0,0.0,0,0,0,0,4,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
manuel pozo,laliga,2022-2023,laliga,FW,2001,1,0,19.0,0.0,0.0,0,0,0,1,1,0.0713911,0.0576037,0.0713911,1,0.1289950013160705,0.0576036982238292,0,0,0,,0,0,2,0,2,,,0.61,0.0,0.27
manuel riemann,bundesliga,2022-2023,bundesliga,GK,1988,34,34,3060.0,0.0,0.0,3,0,1,18,0,0.0196764,0.113348395,0.0196764,2,6.019377781078219,5.906032023951411,3,0,0,60.0,3,2,1,0,1,,,0.0,0.0,0.0
marc albrighton,premier-league,2022-2023,premier-league,"FW,MF",1989,6,1,237.0,1.0,0.0,0,0,4,7,18,0.4420047,0.57118946,0.4420047,6,2.0923749804496765,1.671343982219696,0,2,2,12.5,4,1,6,2,4,,,0.38,2.2624193280969456,0.22
marc bartra,laliga,2023-2024,laliga,DF,1991,3,3,225.0,0.0,0.0,1,0,2,5,0,0.21769772,0.0,0.21769772,0,0.4187570437788963,0.4187570437788963,3,1,0,80.0,4,3,3,1,2,,,0.09,0.0,0.0
marc cardona,laliga,2023-2024,laliga,FW,1995,26,6,737.0,4.0,1.0,4,0,10,13,74,3.4303563,1.0461627,2.6870787,8,4.098069593310356,1.0499781053513288,3,4,2,8.3,9,8,5,0,5,,,0.55,1.1660596427970975,0.13
marc cardona,laliga,2024-2025,laliga,"FW,DF",1995,11,0,132.0,0.0,0.0,2,0,2,3,12,0.28272524,0.0,0.28272524,0,0.5431439466774464,0.260418701916933,1,3,0,0.0,4,2,0,0,0,,,0.19,0.0,0.0
marc roca,laliga,2023-2024,laliga,MF,1996,26,24,1980.0,2.0,2.0,5,0,24,126,20,1.066371,1.963891,1.066371,19,10.028404958546162,8.13139932602644,17,29,6,56.6,52,36,29,6,23,,,0.14,1.8755199338920434,0.09
marcel sabitzer,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,2.2293642,1.5033906,2.2293642,11,11.464248105883598,8.460188139230013,,,,,,,,,,,,,,
marcin kaminski,bundesliga,2022-2023,bundesliga,DF,1992,8,7,632.0,2.0,0.0,0,0,2,25,3,0.29912388,0.084066465,0.29912388,2,2.4079429283738136,2.323876477777958,4,0,2,50.0,6,4,8,7,1,,,0.05,6.686192952188976,0.01
marco faraoni,serie-a,2022-2023,serie-a,,,,,,,,,,,,,3.0212371,1.4803454,3.0212371,11,3.723571352660656,0.9191488036885858,,,,,,,,,,,,,,
marco faraoni,serie-a,2023-2024,serie-a,,,,,,,,,,,,,0.5754456,0.6825411,0.5754456,12,2.771657489240169,2.286839947104454,,,,,,,,,,,,,,
marco komenda,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.046156466,0.5511206,0.046156466,8,5.781026259064674,5.20318390801549,,,,,,,,,,,,,,
marcos pena,laliga,2023-2024,laliga,MF,2005,7,4,441.0,0.0,0.0,3,0,0,10,0,0.3856492,0.045701467,0.3856492,1,1.3953719586133957,1.3323566690087318,12,7,0,50.0,19,14,9,3,6,,,0.09,0.0,0.01
mario gotze,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,2.972163,3.8528485,2.972163,35,12.429652636870742,7.472723245620727,,,,,,,,,,,,,,
mario maroto,laliga,2024-2025,laliga,MF,2003,2,0,64.0,0.0,1.0,0,0,0,2,0,0.01808536,0.025320236,0.01808536,1,0.1041454076766967,0.0607398115098476,0,0,0,0.0,0,0,0,0,0,,,0.06,0.0,0.04
marius bulter,bundesliga,2022-2023,bundesliga,"FW,MF",1993,33,30,2598.0,11.0,1.0,5,0,78,86,199,8.998791,4.248067,5.967683,37,12.15662797447294,2.7311309576034546,8,7,7,37.5,22,11,34,1,33,,,0.46,1.2223864646527163,0.15
marius bulter,bundesliga,2023-2024,bundesliga,"DF,FW",1993,30,15,1351.0,1.0,4.0,3,1,37,60,107,1.8945992,3.4703398,1.8945992,22,9.166707267053424,5.122026624158025,9,5,4,52.2,18,11,17,3,14,,,0.36,0.5278161208830275,0.23
marko ivezic,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.4393703,0.2597501,0.4393703,4,4.682860068976879,4.594297425821424,,,,,,,,,,,,,,
marko milovanovic,laliga,2022-2023,laliga,FW,2003,2,0,15.0,0.0,0.0,1,0,0,1,3,0.0545379,0.0,0.0545379,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.33,0.0,0.0
marko pjaca,serie-a,2022-2023,serie-a,"MF,FW",1995,17,5,525.0,0.0,0.0,1,0,22,18,33,0.6486203,0.4582772,0.6486203,11,1.9323869366198776,1.3920416831970217,3,1,0,60.0,4,3,3,0,3,,,0.19,0.0,0.08
marlon,serie-a,2022-2023,serie-a,DF,1995,28,18,1592.0,0.0,0.0,7,1,19,63,12,0.13730219,0.470252,0.13730219,1,4.036570514552295,4.008282112888992,20,14,1,51.7,35,21,13,4,9,,,0.03,0.0,0.03
martin hongla,laliga,2022-2023,laliga,"DF,MF",1998,16,15,1306.0,0.0,0.0,7,2,6,50,5,0.0139461,0.11081727,0.0139461,2,1.9600240355357528,1.8790185367688537,13,5,0,52.4,18,13,15,12,3,,,0.01,0.0,0.01
martin satriano,serie-a,2022-2023,serie-a,FW,2001,31,20,1705.0,2.0,1.0,4,0,29,22,127,4.5947466,1.2629989,4.5947466,14,6.828195720911026,1.8346428144723177,5,6,2,42.9,13,8,5,0,5,,,0.31,0.4352797180372279,0.07
marvelous nakamba,premier-league,2023-2024,premier-league,MF,1994,13,13,1130.0,0.0,0.0,5,0,1,36,5,0.13641693,0.32581708,0.13641693,7,3.025253765285015,2.7535953894257545,24,14,2,57.1,40,24,23,6,17,,,0.04,0.0,0.03
marvin,laliga,2024-2025,laliga,"DF,FW",2000,23,9,1038.0,0.0,0.0,4,0,29,30,72,0.22653794,1.2758677,0.22653794,6,3.4733193833380938,2.1760428566485643,12,9,4,42.3,25,13,17,6,11,,,0.13,0.0,0.11
marvin friedrich,bundesliga,2023-2024,bundesliga,DF,1995,24,17,1566.0,0.0,0.0,1,0,2,34,4,1.356607,0.20135488,1.356607,5,3.111770475283265,2.897133693099022,16,6,1,60.0,23,15,28,20,8,,,0.09,0.0,0.01
marvin mehlem,bundesliga,2023-2024,bundesliga,MF,1997,20,19,1482.0,3.0,2.0,3,0,27,46,73,3.0277905,1.337923,3.0277905,22,6.99539487157017,3.0663306284695864,10,14,4,40.7,28,21,21,2,19,,,0.27,0.9908215096152801,0.08
mathias jrgensen,premier-league,2022-2023,premier-league,DF,1990,18,11,1103.0,0.0,0.0,2,0,1,35,1,,,,,,,9,8,0,42.9,17,8,19,12,7,,,,,
mathias jrgensen,premier-league,2023-2024,premier-league,DF,1990,14,12,1087.0,1.0,0.0,4,0,5,50,4,,,,,,,15,1,1,57.9,17,12,9,5,4,,,,,
matias vina,serie-a,2022-2023,serie-a,DF,1997,3,1,55.0,0.0,0.0,0,0,2,2,4,0.0,0.0892125,0.0,1,0.0892124995589256,0.0,1,1,1,33.3,3,1,5,1,4,,,0.15,,0.15
matteo lovato,serie-a,2022-2023,serie-a,DF,2000,17,8,814.0,0.0,0.0,2,0,1,8,1,0.0221066,0.0,0.0221066,0,1.436126945540309,1.4140203446149826,14,3,0,40.0,17,14,8,5,3,,,0.0,0.0,0.0
matteo pessina,serie-a,2023-2024,serie-a,MF,1997,37,37,3222.0,6.0,3.0,5,1,69,190,53,6.191244,1.2209581,2.3847501,27,13.443852856755257,10.650530990213156,20,20,4,46.9,44,25,29,11,18,,,0.21,0.9691105500778652,0.03
matthew cash,premier-league,2023-2024,premier-league,,,,,,,,,,,,,4.4861145,2.969945,4.4861145,13,14.261767610907556,8.849687004461884,,,,,,,,,,,,,,
matthew craig,premier-league,2022-2023,premier-league,MF,2003,1,0,14.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,2,2,0,,4,1,0,0,0,1.84,,0.0,,0.0
matthias bader,bundesliga,2023-2024,bundesliga,"DF,MF",1997,24,21,1802.0,1.0,2.0,1,0,38,67,66,0.73869646,2.2708642,0.73869646,18,6.159693071618676,4.311036054044962,32,11,8,50.8,51,25,22,4,18,,,0.15,1.3537360196300088,0.11
mattia caldara,serie-a,2022-2023,serie-a,DF,1994,20,13,1253.0,0.0,0.0,6,0,5,35,4,0.7644213,0.016553,0.7644213,1,1.652215232141316,1.4099697284400463,10,11,2,45.0,23,14,23,16,7,,,0.06,0.0,0.0
mattia de sciglio,serie-a,2024-2025,serie-a,DF,1992,16,7,769.0,1.0,0.0,0,0,4,18,7,0.7994553,0.13540468,0.7994553,3,0.8791246926411986,0.7065426781773567,10,8,0,82.4,18,13,10,3,7,,,0.11,1.2508516969895698,0.02
mattia de sciglio,serie-a,2024-2025,serie-a,DF,1992,16,7,769.0,1.0,0.0,0,0,4,18,7,0.7994553,0.13540468,0.7994553,3,0.8791246926411986,0.7065426781773567,10,8,0,82.4,18,13,10,3,7,,,0.11,1.2508516969895698,0.02
mattia destro,serie-a,2023-2024,serie-a,"FW,MF",1991,15,3,366.0,0.0,0.0,2,0,4,4,19,1.254854,0.40044725,1.254854,3,1.519638480618596,0.0717486124485731,0,2,0,100.0,2,1,4,0,4,,,0.41,0.0,0.1
mattia valoti,serie-a,2022-2023,serie-a,"MF,FW",1993,16,4,453.0,0.0,0.0,1,0,7,16,9,0.1103408,0.059662748,0.1103408,3,1.2629075217992067,1.2208103742450476,7,9,1,31.3,17,10,13,3,10,,,0.03,0.0,0.01
matus bero,bundesliga,2023-2024,bundesliga,"MF,FW",1995,24,20,1661.0,1.0,1.0,6,0,12,48,71,3.560789,1.6835504,3.560789,11,6.1099881967529655,1.3022626005113125,13,12,7,40.6,32,22,24,3,21,,,0.28,0.2808366262623341,0.09
max lowe,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,1.0482556,1.0478054,1.0482556,11,2.258733464870602,1.999415363650769,,,,,,,,,,,,,,
max lowe,premier-league,2023-2024,premier-league,"DF,MF",1997,10,4,503.0,0.0,0.0,1,0,5,12,11,0.9397588,0.012994728,0.9397588,1,1.840770854614675,0.8880173694342375,13,5,3,53.3,21,10,10,4,6,,,0.17,0.0,0.0
max moerstedt,bundesliga,2023-2024,bundesliga,"DF,FW",,1,0,12.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,,,0.0,,0.0
maxi gomez,laliga,2023-2024,laliga,FW,1996,31,12,1163.0,0.0,0.0,2,0,13,11,54,1.3022283,0.5264191,1.3022283,10,2.670521793421358,1.3194565190933645,2,3,1,60.0,6,4,8,3,5,,,0.14,0.0,0.04
maximilian beier,bundesliga,2023-2024,bundesliga,"FW,MF",2002,33,29,2420.0,16.0,1.0,0,0,61,30,224,12.45765,2.6613815,12.45765,24,15.76284497603774,2.5732957124710083,5,11,4,21.1,20,12,21,1,20,,,0.56,1.2843513634488428,0.1
maximilian mittelstadt,bundesliga,2022-2023,bundesliga,"DF,MF",1997,17,7,849.0,0.0,0.0,5,0,29,37,29,0.1615079,1.057502,0.1615079,12,3.511513285338878,2.4998185709118843,31,6,2,43.6,39,20,13,2,11,,,0.13,0.0,0.11
maximilian philipp,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.023821682,0.0,0.023821682,0,0.0238216817378997,0.0,,,,,,,,,,1.9,,,,
maximilian philipp,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.0,0.0,0.0,0,0.1524892058223486,0.1524892058223486,,,,,,,,,,1.9,,,,
maximilian philipp,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,1.0967689,2.796453,1.0967689,22,10.973553114570676,8.870090406388044,,,,,,,,,,1.9,,,,
maximilian wittek,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,1.7229898,3.3077357,1.7229898,44,8.908103629946709,5.794904746115208,,,,,,,,,,,,,,
maximilian wober,bundesliga,2023-2024,bundesliga,DF,1998,25,24,2066.0,2.0,3.0,4,1,32,128,23,1.56593,1.224051,1.56593,12,7.7744498290121555,7.407491223886609,40,25,1,58.5,66,31,47,26,21,,,0.12,1.277196291435739,0.05
maximo perrone,laliga,2023-2024,laliga,MF,2003,29,20,1623.0,0.0,0.0,6,0,12,78,22,0.17503756,0.37378412,0.17503756,9,5.221752477809787,4.926801485940814,17,22,3,48.7,42,21,27,4,23,,,0.03,0.0,0.02
maxwel cornet,premier-league,2024-2025,premier-league,FW,1996,2,1,72.0,0.0,0.0,1,0,1,0,5,0.07512361,0.0,0.07512361,0,0.0751236081123352,0.0,1,4,0,0.0,5,5,0,0,0,,,0.09,0.0,0.0
mbaye niang,serie-a,2023-2024,serie-a,FW,1994,14,5,708.0,6.0,1.0,1,0,13,11,43,5.777565,0.93507457,2.7323694,8,3.5163778346031904,0.9474569149315356,0,1,2,0.0,3,1,7,1,6,,,0.85,1.038499782774335,0.12
mehdi bourabia,serie-a,2022-2023,serie-a,MF,1991,37,36,2771.0,1.0,3.0,3,0,37,113,58,1.5353864,4.140788,1.5353864,36,7.516895891167223,4.082218916155398,13,22,6,46.3,41,20,39,12,27,,,0.18,0.6513018298872921,0.13
michele cerofolini,serie-a,2023-2024,serie-a,GK,1999,8,7,675.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0.3319777306169271,0.3319777306169271,0,0,0,,0,0,0,0,0,,,0.0,,0.0
michy batshuayi,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,1.3108754,0.03600634,1.3108754,1,1.6587602272629738,0.3118784055113792,,,,,,,,,,,,,,
mickael cuisance,serie-a,2022-2023,serie-a,MF,1999,12,9,618.0,0.0,0.0,1,0,11,23,31,0.5691805,0.58114827,0.5691805,6,1.699144508689642,0.7969156838953495,7,5,1,21.7,13,10,10,0,10,,,0.17,0.0,0.08
mickael malsa,laliga,2022-2023,laliga,MF,1995,5,0,69.0,0.0,0.0,0,0,0,5,0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,25.0,2,2,1,1,0,,,0.0,,0.0
miguel,laliga,2024-2025,laliga,FW,1999,34,17,1724.0,1.0,3.0,3,0,14,16,90,5.791498,1.1346442,4.304943,7,6.518890951760113,1.4080072399228811,6,4,6,28.6,16,7,15,4,11,,,0.36,0.17266689346936664,0.06
miguel angel rubio,laliga,2023-2024,laliga,DF,1998,19,17,1560.0,1.0,0.0,5,0,7,27,1,0.92884094,0.18460032,0.92884094,2,2.3108114898204803,2.1262111961841583,14,6,0,66.7,20,12,31,18,13,,,0.06,1.076610603678987,0.01
miguel rodriguez,laliga,2023-2024,laliga,MF,2003,15,2,300.0,0.0,0.0,2,0,14,8,35,0.14091972,0.13487117,0.14091972,2,0.4527730019763112,0.1769821085035801,3,1,2,33.3,6,3,8,0,8,,,0.08,0.0,0.04
mihailo ivanovic,serie-a,2022-2023,serie-a,FW,2004,1,0,4.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
mihailo ristic,laliga,2023-2024,laliga,"DF,MF",1995,12,9,808.0,0.0,0.0,2,0,24,30,42,0.42638785,0.13027719,0.42638785,5,2.7432716600596905,2.466514006257057,9,6,0,75.0,15,9,9,2,7,,,0.06,0.0,0.01
mika marmol,laliga,2023-2024,laliga,DF,2001,36,36,3178.0,0.0,1.0,6,1,36,142,13,0.14597723,0.8249072,0.14597723,5,6.354607587680221,6.32452601287514,44,24,2,66.0,70,42,39,19,20,,,0.03,0.0,0.02
mika marmol,laliga,2024-2025,laliga,DF,2001,30,27,2399.0,0.0,1.0,5,0,33,106,62,0.45635265,1.5602369,0.45635265,16,7.467444524168968,6.85720550082624,35,24,2,65.4,61,29,46,14,32,,,0.08,0.0,0.06
miki bosch,laliga,2023-2024,laliga,,,,,,,,,,,,,0.0,0.0,0.0,0,0.0695897042751312,0.0695897042751312,,,,,,,,,,,,,,
mile svilar,serie-a,2022-2023,serie-a,GK,1999,3,3,270.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0.3965464234352112,0.3965464234352112,0,0,0,,0,0,0,0,0,,,0.0,,0.0
milutin osmajic,laliga,2023-2024,laliga,MF,1999,1,0,5.0,0.0,0.0,0,0,0,0,0,0.09744324,0.05611555,0.09744324,1,0.1535587906837463,0.0,0,0,0,,0,0,0,0,0,,,2.76,0.0,1.01
mirko maric,serie-a,2023-2024,serie-a,FW,1995,10,1,287.0,1.0,0.0,0,1,2,4,30,1.1588001,0.7266653,1.1588001,5,2.1612824201583862,0.7623992189764977,2,1,1,0.0,4,0,4,0,4,,,0.59,0.8629615913224535,0.23
mirko maric,serie-a,2024-2025,serie-a,"FW,MF",1995,8,1,106.0,0.0,0.0,0,0,1,3,8,1.1305478,0.10223524,1.1305478,3,1.1157330609858036,0.8022486865520477,1,0,0,50.0,1,0,1,1,0,,,1.05,0.0,0.09
mirko maric,serie-a,2024-2025,serie-a,"FW,MF",1995,8,1,106.0,0.0,0.0,0,0,1,3,8,1.1305478,0.10223524,1.1305478,3,1.1157330609858036,0.8022486865520477,5,1,0,40.0,6,3,3,1,2,,,1.05,0.0,0.09
mirko maric,serie-a,2024-2025,serie-a,"FW,MF",1995,8,1,106.0,0.0,0.0,0,0,1,3,8,1.1305478,0.10223524,1.1305478,3,1.1157330609858036,0.8022486865520477,1,0,0,50.0,1,0,1,1,0,,,1.05,0.0,0.09
mirko maric,serie-a,2024-2025,serie-a,"FW,MF",1995,8,1,106.0,0.0,0.0,0,0,1,3,8,1.1305478,0.10223524,1.1305478,3,1.1157330609858036,0.8022486865520477,5,1,0,40.0,6,3,3,1,2,,,1.05,0.0,0.09
mirko maric,serie-a,2024-2025,serie-a,FW,1995,10,4,356.0,0.0,0.0,0,0,4,9,27,1.1305478,0.10223524,1.1305478,3,1.1157330609858036,0.8022486865520477,1,0,0,50.0,1,0,1,1,0,,,0.31,0.0,0.03
mirko maric,serie-a,2024-2025,serie-a,FW,1995,10,4,356.0,0.0,0.0,0,0,4,9,27,1.1305478,0.10223524,1.1305478,3,1.1157330609858036,0.8022486865520477,5,1,0,40.0,6,3,3,1,2,,,0.31,0.0,0.03
mirko maric,serie-a,2024-2025,serie-a,FW,1995,10,4,356.0,0.0,0.0,0,0,4,9,27,1.1305478,0.10223524,1.1305478,3,1.1157330609858036,0.8022486865520477,1,0,0,50.0,1,0,1,1,0,,,0.31,0.0,0.03
mirko maric,serie-a,2024-2025,serie-a,FW,1995,10,4,356.0,0.0,0.0,0,0,4,9,27,1.1305478,0.10223524,1.1305478,3,1.1157330609858036,0.8022486865520477,5,1,0,40.0,6,3,3,1,2,,,0.31,0.0,0.03
moises parra gutierrez,laliga,2022-2023,laliga,FW,2002,1,0,10.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,,1,0,0,0,0,,,0.0,,0.0
momo mbaye,laliga,2022-2023,laliga,,,,,,,,,,,,,0.0460092,0.52400947,0.0460092,2,1.761491410434246,1.648513201624155,,,,,,,,,,,,,,
momo mbaye,laliga,2023-2024,laliga,,,,,,,,,,,,,0.38776228,0.0,0.38776228,0,0.2918264623731375,0.0173641499131917,,,,,,,,,,,,,,
moritz broschinski,bundesliga,2022-2023,bundesliga,"FW,MF",2000,11,0,213.0,2.0,0.0,1,0,7,3,17,1.2682921,0.0123197725,1.2682921,1,0.7764762826263905,0.1774912774562835,0,0,0,0.0,0,0,1,0,1,,,0.54,1.5769238397041885,0.01
moritz broschinski,bundesliga,2023-2024,bundesliga,FW,2000,26,14,1247.0,2.0,3.0,4,0,18,10,92,2.9109442,2.3446608,2.9109442,15,6.10059529542923,1.952606625854969,2,5,4,25.0,11,7,11,2,9,,,0.38,0.6870622885591698,0.17
moritz jenz,bundesliga,2022-2023,bundesliga,DF,1999,11,11,945.0,0.0,0.0,5,0,6,18,1,0.9572696,0.00942417,0.9572696,1,2.2433805726468563,2.2339563705027103,8,5,1,62.5,14,11,16,10,6,,,0.09,0.0,0.0
moritzbroni kwarteng,bundesliga,2024-2025,bundesliga,,,,,,,,,,,,,0.15521438,0.18435776,0.15521438,4,1.2329154331237078,0.9355198871344328,,,,,,,,,,,,,,
moussa diakite,laliga,2023-2024,laliga,MF,2003,1,0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,,,0.0,,0.0
moussa djenepo,premier-league,2022-2023,premier-league,"DF,FW",1998,16,7,710.0,0.0,2.0,1,0,27,19,39,0.24337779,0.56223965,0.24337779,9,1.891867060214281,1.2555831149220469,13,5,1,40.7,19,11,19,2,17,,,0.1,0.0,0.07
