nombre,club_actual,temporada,liga
lamine yamal,barcelona,2022-2023,laliga
lander emery,aston villa,2023-2024,premier-league
lander pinillos,alaves,2024-2025,laliga
landon emenalo,chelsea,2024-2025,premier-league
landry farre,barcelona,2024-2025,laliga
lapo nava,milan,2023-2024,serie-a
lapo nava,milan,2022-2023,serie-a
lars ritzka,fc st pauli,2024-2025,bundesliga
lars stindl,gladbach,2022-2023,bundesliga
lars strobl,hoffenheim,2024-2025,bundesliga
lassana coulibaly,lecce,2024-2025,serie-a
lassana coulibaly,lazio,2023-2024,serie-a
lasse rie,mainz,2022-2023,bundesliga
lasse rie,mainz,2023-2024,bundesliga
lasse rie,mainz,2024-2025,bundesliga
lasse wilhelm,mainz,2023-2024,bundesliga
laszlo benes,union berlin,2024-2025,bundesliga
lauren ulrich,stuttgart,2023-2024,bundesliga
lauren ulrich,stuttgart,2022-2023,bundesliga
laurenz dehl,union berlin,2023-2024,bundesliga
lautaro blanco,elche,2022-2023,laliga
lautaro gianetti,udinese,2023-2024,serie-a
lautaro gianetti,udinese,2024-2025,serie-a
lautaro martinez,inter,2024-2025,serie-a
lautaro martinez,inter,2023-2024,serie-a
lautaro martinez,inter,2022-2023,serie-a
lautaro valenti,parma,2024-2025,serie-a
lawrence vigouroux,burnley,2023-2024,premier-league
layton stewart,liverpool,2022-2023,premier-league
layvin kurzawa,fulham,2022-2023,premier-league
lazar samardzic,udinese,2022-2023,serie-a
lazar samardzic,udinese,2023-2024,serie-a
lazar samardzic,atalanta,2024-2025,serie-a
lazar samardzic,udinese,2024-2025,serie-a
leander dendoncker,aston villa,2022-2023,premier-league
leander dendoncker,napoli,2023-2024,serie-a
leander dendoncker,aston villa,2023-2024,premier-league
leander dendoncker,wolverhampton wanderers,2022-2023,premier-league
leandro antonetti,sevilla,2024-2025,laliga
leandro barreiro martins,mainz,2022-2023,bundesliga
leandro barreiro martins,mainz,2023-2024,bundesliga
leandro cabrera,barcelona,2024-2025,laliga
leandro cabrera,barcelona,2022-2023,laliga
leandro chichizola,parma,2024-2025,serie-a
leandro paredes,roma,2024-2025,serie-a
leandro paredes,roma,2023-2024,serie-a
leandro paredes,juventus,2022-2023,serie-a
leandro trossard,brighton,2022-2023,premier-league
leandro trossard,arsenal,2022-2023,premier-league
leandro trossard,arsenal,2023-2024,premier-league
leandro trossard,arsenal,2024-2025,premier-league
leart paqarada,koln,2023-2024,bundesliga
lee buchanan,werder bremen,2022-2023,bundesliga
lee jaesung,mainz,2023-2024,bundesliga
lee jaesung,mainz,2022-2023,bundesliga
lee jaesung,mainz,2024-2025,bundesliga
lee kangin,mallorca,2022-2023,laliga
leigh kavanagh,brighton,2023-2024,premier-league
lennard maloney,heidenheim,2024-2025,bundesliga
lennard maloney,heidenheim,2023-2024,bundesliga
lennard maloney,mainz,2024-2025,bundesliga
lennart grill,union berlin,2022-2023,bundesliga
lennart karl,bayern munich,2024-2025,bundesliga
leny yoro,manchester utd,2024-2025,premier-league
leo greiml,leeds united,2022-2023,premier-league
leo roman,mallorca,2022-2023,laliga
leo roman,mallorca,2024-2025,laliga
leo roman,chelsea,2023-2024,premier-league
leo skiri stigard,heidenheim,2024-2025,bundesliga
leo skiri stigard,newcastle utd,2024-2025,premier-league
leo skiri stigard,napoli,2022-2023,serie-a
leo skiri stigard,napoli,2023-2024,serie-a
leo skiri stigard,hoffenheim,2024-2025,bundesliga
leon bailey,aston villa,2022-2023,premier-league
leon bailey,aston villa,2024-2025,premier-league
leon bailey,aston villa,2023-2024,premier-league
leon chiwome,wolverhampton wanderers,2024-2025,premier-league
leon chiwome,wolverhampton wanderers,2023-2024,premier-league
leon goretzka,rb leipzig,2024-2025,bundesliga
leon goretzka,bayern munich,2022-2023,bundesliga
leon goretzka,bayern munich,2024-2025,bundesliga
leon goretzka,bayern munich,2023-2024,bundesliga
leon klanac,bayern munich,2024-2025,bundesliga
leon kohl,leverkusen,2022-2023,bundesliga
leon opitz,werder bremen,2022-2023,bundesliga
leon opitz,werder bremen,2024-2025,bundesliga
leon opitz,werder bremen,2023-2024,bundesliga
leon reichardt,stuttgart,2022-2023,bundesliga
leonardo baroncelli,fiorentina,2024-2025,serie-a
leonardo bittencourt,werder bremen,2022-2023,bundesliga
leonardo bittencourt,werder bremen,2024-2025,bundesliga
leonardo bittencourt,werder bremen,2023-2024,bundesliga
leonardo bonucci,union berlin,2023-2024,bundesliga
leonardo bonucci,juventus,2022-2023,serie-a
leonardo buta,udinese,2022-2023,serie-a
leonardo cerri,juventus,2023-2024,serie-a
leonardo di tommaso,lazio,2024-2025,serie-a
leonardo mendicino,atalanta,2022-2023,serie-a
leonardo mendicino,atalanta,2023-2024,serie-a
leonardo pavoletti,cagliari,2023-2024,serie-a
leonardo pavoletti,cagliari,2024-2025,serie-a
leonardo sernicola,cremonese,2022-2023,serie-a
leonardo spinazzola,napoli,2024-2025,serie-a
leonardo spinazzola,roma,2023-2024,serie-a
leonidas stergiou,stuttgart,2024-2025,bundesliga
leonidas stergiou,stuttgart,2023-2024,bundesliga
leopold querfeld,union berlin,2024-2025,bundesliga
leopold zingerle,rb leipzig,2023-2024,bundesliga
leopold zingerle,rb leipzig,2024-2025,bundesliga
leroy sane,bayern munich,2022-2023,bundesliga
leroy sane,bayern munich,2023-2024,bundesliga
leroy sane,bayern munich,2024-2025,bundesliga
lesley ugochukwu,chelsea,2023-2024,premier-league
levi colwill,chelsea,2024-2025,premier-league
levi colwill,chelsea,2023-2024,premier-league
levi colwill,brighton,2022-2023,premier-league
levi laing,west ham,2022-2023,premier-league
levi laing,west ham,2023-2024,premier-league
levin oztunal,union berlin,2022-2023,bundesliga
lewis cook,bournemouth,2023-2024,premier-league
lewis cook,bournemouth,2024-2025,premier-league
lewis cook,bournemouth,2022-2023,premier-league
lewis dobbin,everton,2023-2024,premier-league
lewis dunk,brighton,2022-2023,premier-league
lewis dunk,brighton,2024-2025,premier-league
lewis dunk,brighton,2023-2024,premier-league
lewis ferguson,bologna,2024-2025,serie-a
lewis ferguson,bologna,2023-2024,serie-a
lewis ferguson,bologna,2022-2023,serie-a
lewis hall,newcastle utd,2024-2025,premier-league
lewis hall,newcastle utd,2023-2024,premier-league
lewis hall,chelsea,2022-2023,premier-league
lewis koumas,liverpool,2023-2024,premier-league
lewis miley,newcastle utd,2024-2025,premier-league
lewis miley,newcastle utd,2022-2023,premier-league
lewis miley,newcastle utd,2023-2024,premier-league
lewis obrien,nottham forest,2024-2025,premier-league
lewis obrien,nottham forest,2023-2024,premier-league
lewis obrien,nottham forest,2022-2023,premier-league
lewis orford,west ham,2023-2024,premier-league
lewis orford,west ham,2022-2023,premier-league
lewis orford,west ham,2024-2025,premier-league
lewis warrington,everton,2023-2024,premier-league
lewis warrington,everton,2022-2023,premier-league
liam cooper,leeds united,2022-2023,premier-league
liam delap,chelsea,2024-2025,premier-league
liam delap,manchester city,2022-2023,premier-league
liam morrison,bayern munich,2022-2023,bundesliga
lilian egloff,stuttgart,2022-2023,bundesliga
lilian egloff,stuttgart,2023-2024,bundesliga
lino sousa,aston villa,2023-2024,premier-league
lino sousa,arsenal,2023-2024,premier-league
lino sousa,arsenal,2022-2023,premier-league
linton maina,koln,2023-2024,bundesliga
linton maina,koln,2022-2023,bundesliga
lionel voufack,rb leipzig,2024-2025,bundesliga
lior kasa,genoa,2024-2025,serie-a
lisandro magallan,elche,2022-2023,laliga
lisandro magallan,everton,2022-2023,premier-league
lisandro martinez,manchester utd,2022-2023,premier-league
lisandro martinez,manchester utd,2024-2025,premier-league
lisandro martinez,manchester utd,2023-2024,premier-league
llorenc serred,barcelona,2024-2025,laliga
lloyd kelly,juventus,2024-2025,serie-a
lloyd kelly,newcastle utd,2024-2025,premier-league
lloyd kelly,bournemouth,2023-2024,premier-league
lloyd kelly,bournemouth,2022-2023,premier-league
lluc matas,girona,2022-2023,laliga
logan costa,villarreal,2024-2025,laliga
loic bade,sevilla,2023-2024,laliga
loic bade,nottham forest,2022-2023,premier-league
loic bade,sevilla,2022-2023,laliga
loic bade,sevilla,2024-2025,laliga
loic mbe soh,nottham forest,2022-2023,premier-league
lois openda,rb leipzig,2023-2024,bundesliga
lois openda,rb leipzig,2024-2025,bundesliga
loren moron,betis,2022-2023,laliga
lorenz assignon,burnley,2023-2024,premier-league
lorenzo aguado,real madrid,2024-2025,laliga
lorenzo amatucci,fiorentina,2022-2023,serie-a
lorenzo amatucci,fiorentina,2023-2024,serie-a
lorenzo anghele,juventus,2024-2025,serie-a
lorenzo bernasconi,atalanta,2024-2025,serie-a
lorenzo bernasconi,atalanta,2022-2023,serie-a
lorenzo colombo,milan,2023-2024,serie-a
lorenzo de silvestri,bologna,2023-2024,serie-a
lorenzo de silvestri,bologna,2024-2025,serie-a
lorenzo de silvestri,bologna,2022-2023,serie-a
lorenzo de silvestri,napoli,2023-2024,serie-a
lorenzo lucca,udinese,2024-2025,serie-a
lorenzo lucca,udinese,2023-2024,serie-a
lorenzo montipo,hellas verona,2024-2025,serie-a
lorenzo montipo,hellas verona,2023-2024,serie-a
lorenzo montipo,hellas verona,2022-2023,serie-a
lorenzo pellegrini,roma,2023-2024,serie-a
lorenzo pellegrini,roma,2024-2025,serie-a
lorenzo riccio,atalanta,2024-2025,serie-a
lorenzo romani,fiorentina,2024-2025,serie-a
lorenzo torriani,milan,2023-2024,serie-a
lorenzo venturino,genoa,2024-2025,serie-a
lorenzo venuti,fiorentina,2022-2023,serie-a
lorenzo venuti,lecce,2023-2024,serie-a
loris karius,newcastle utd,2023-2024,premier-league
loris karius,newcastle utd,2022-2023,premier-league
louie moulden,wolverhampton wanderers,2022-2023,premier-league
louie moulden,wolverhampton wanderers,2023-2024,premier-league
louis jackson,manchester utd,2023-2024,premier-league
louis lord,werder bremen,2022-2023,bundesliga
loum tchaouna,lazio,2024-2025,serie-a
lovro golic,roma,2023-2024,serie-a
lovro majer,wolfsburg,2024-2025,bundesliga
lovro majer,wolfsburg,2023-2024,bundesliga
lovro zvonarek,bayern munich,2023-2024,bundesliga
luca bazzoli,stuttgart,2022-2023,bundesliga
luca dandrea,sassuolo,2022-2023,serie-a
luca de la torre,celta vigo,2022-2023,laliga
luca de la torre,celta vigo,2024-2025,laliga
luca erlein,hoffenheim,2024-2025,bundesliga
luca gemello,torino,2022-2023,serie-a
luca gemello,torino,2023-2024,serie-a
luca jaquez,stuttgart,2024-2025,bundesliga
luca kerber,heidenheim,2024-2025,bundesliga
luca kilian,tottenham,2024-2025,premier-league
luca kilian,koln,2023-2024,bundesliga
luca kilian,koln,2022-2023,bundesliga
luca koleosho,barcelona,2022-2023,laliga
luca koleosho,burnley,2023-2024,premier-league
luca lipani,sassuolo,2023-2024,serie-a
luca mazzitelli,como,2024-2025,serie-a
luca netz,leverkusen,2024-2025,bundesliga
luca netz,brighton,2023-2024,premier-league
luca netz,gladbach,2024-2025,bundesliga
luca netz,cremonese,2022-2023,serie-a
luca netz,cremonese,2022-2023,serie-a
luca netz,lazio,2023-2024,serie-a
luca netz,gladbach,2022-2023,bundesliga
luca pellegrini,lazio,2022-2023,serie-a
luca pellegrini,bayern munich,2023-2024,bundesliga
luca pellegrini,lazio,2023-2024,serie-a
luca pellegrini,eintracht frankfurt,2022-2023,bundesliga
luca pellegrini,getafe,2024-2025,laliga
luca pellegrini,lazio,2024-2025,serie-a
luca pfeiffer,stuttgart,2022-2023,bundesliga
luca raimund,stuttgart,2024-2025,bundesliga
luca raimund,stuttgart,2023-2024,bundesliga
luca ranieri,fiorentina,2023-2024,serie-a
luca ranieri,fiorentina,2024-2025,serie-a
luca ranieri,fiorentina,2022-2023,serie-a
luca unbehaun,dortmund,2022-2023,bundesliga
luca waldschmidt,koln,2023-2024,bundesliga
luca waldschmidt,wolfsburg,2022-2023,bundesliga
luca zanimacchia,cremonese,2022-2023,serie-a
lucas,valencia,2024-2025,laliga
lucas,chelsea,2023-2024,premier-league
lucas,girona,2024-2025,laliga
lucas,chelsea,2024-2025,premier-league
lucas,real madrid,2023-2024,laliga
lucas,mainz,2022-2023,bundesliga
lucas,real madrid,2022-2023,laliga
lucas,newcastle utd,2023-2024,premier-league
lucas,chelsea,2022-2023,premier-league
lucas,betis,2024-2025,laliga
lucas alario,eintracht frankfurt,2023-2024,bundesliga
lucas alario,eintracht frankfurt,2022-2023,bundesliga
lucas beltran,fiorentina,2023-2024,serie-a
lucas beltran,fiorentina,2024-2025,serie-a
lucas bergvall,tottenham,2024-2025,premier-league
lucas boye,elche,2022-2023,laliga
lucas da cunha,como,2024-2025,serie-a
lucas digne,aston villa,2022-2023,premier-league
lucas digne,aston villa,2023-2024,premier-league
lucas digne,aston villa,2024-2025,premier-league
lucas gournadouath,roma,2024-2025,serie-a
lucas hernandez,bayern munich,2022-2023,bundesliga
lucas holer,freiburg,2022-2023,bundesliga
lucas holer,freiburg,2024-2025,bundesliga
lucas holer,freiburg,2023-2024,bundesliga
lucas martinez quarta,fiorentina,2022-2023,serie-a
lucas martinez quarta,fiorentina,2023-2024,serie-a
lucas martinez quarta,fiorentina,2024-2025,serie-a
lucas moura,tottenham,2022-2023,premier-league
lucas ocampos,sevilla,2023-2024,laliga
lucas ocampos,sevilla,2024-2025,laliga
lucas ocampos,sevilla,2022-2023,laliga
lucas paqueta,west ham,2023-2024,premier-league
lucas paqueta,west ham,2024-2025,premier-league
lucas paqueta,west ham,2022-2023,premier-league
lucas torro,osasuna,2024-2025,laliga
lucas torro,osasuna,2022-2023,laliga
lucas torro,osasuna,2023-2024,laliga
lucas tousart,union berlin,2024-2025,bundesliga
lucas tousart,union berlin,2023-2024,bundesliga
lucas vazquez,real madrid,2023-2024,laliga
lucas vazquez,real madrid,2024-2025,laliga
lucas vazquez,real madrid,2022-2023,laliga
luciano dauriahenry,fulham,2022-2023,premier-league
lucien agoume,sevilla,2023-2024,laliga
lucien agoume,sevilla,2024-2025,laliga
lucien agoume,inter,2022-2023,serie-a
lucien agoume,inter,2023-2024,serie-a
ludovic ajorque,mainz,2023-2024,bundesliga
ludovic ajorque,mainz,2022-2023,bundesliga
ludwig augustinsson,aston villa,2022-2023,premier-league
ludwig augustinsson,mallorca,2022-2023,laliga
luigi caccavo,torino,2022-2023,serie-a
luigi davino,napoli,2023-2024,serie-a
luigi sepe,roma,2023-2024,serie-a
luigi sepe,lazio,2023-2024,serie-a
luis alberto,lazio,2022-2023,serie-a
luis alberto,lazio,2023-2024,serie-a
luis diaz,liverpool,2023-2024,premier-league
luis diaz,liverpool,2024-2025,premier-league
luis diaz,liverpool,2022-2023,premier-league
luis guilherme,west ham,2024-2025,premier-league
luis hernandez,napoli,2024-2025,serie-a
luis hernandez,juventus,2023-2024,serie-a
luis hernandez,lecce,2024-2025,serie-a
luis javier suarez,real madrid,2022-2023,laliga
luis javier suarez,atletico madrid,2023-2024,laliga
luis javier suarez,mallorca,2022-2023,laliga
luis maximiano,lazio,2022-2023,serie-a
luis milla,getafe,2024-2025,laliga
luis milla,getafe,2023-2024,laliga
luis muriel,atalanta,2022-2023,serie-a
luis muriel,atalanta,2023-2024,serie-a
luis rioja,alaves,2024-2025,laliga
luis rioja,valencia,2024-2025,laliga
luis rioja,alaves,2023-2024,laliga
luis sinisterra,leeds united,2022-2023,premier-league
luis sinisterra,bournemouth,2024-2025,premier-league
luis sinisterra,bournemouth,2023-2024,premier-league
luismi quirant,elche,2022-2023,laliga
luiz felipe,betis,2022-2023,laliga
luiz henrique,inter,2024-2025,serie-a
luiz henrique,betis,2022-2023,laliga
luka jovic,fiorentina,2023-2024,serie-a
luka jovic,fiorentina,2022-2023,serie-a
luka jovic,milan,2023-2024,serie-a
luka lochoshvili,cremonese,2022-2023,serie-a
luka milivojevic,hoffenheim,2024-2025,bundesliga
luka milivojevic,heidenheim,2023-2024,bundesliga
luka milivojevic,heidenheim,2024-2025,bundesliga
luka milivojevic,crystal palace,2022-2023,premier-league
luka modric,real madrid,2023-2024,laliga
luka modric,real madrid,2024-2025,laliga
luka modric,real madrid,2022-2023,laliga
luka romero,alaves,2024-2025,laliga
luka romero,lazio,2022-2023,serie-a
luka romero,milan,2023-2024,serie-a
luka sucic,real sociedad,2024-2025,laliga
luka topalovic,inter,2024-2025,serie-a
lukas ambros,wolfsburg,2022-2023,bundesliga
lukas hradecky,leverkusen,2023-2024,bundesliga
lukas hradecky,leverkusen,2024-2025,bundesliga
lukas hradecky,leverkusen,2022-2023,bundesliga
lukas klostermann,rb leipzig,2022-2023,bundesliga
lukas klostermann,rb leipzig,2023-2024,bundesliga
lukas klostermann,rb leipzig,2024-2025,bundesliga
lukas kubler,freiburg,2023-2024,bundesliga
lukas kubler,freiburg,2022-2023,bundesliga
lukas kubler,freiburg,2024-2025,bundesliga
lukas nmecha,wolfsburg,2024-2025,bundesliga
lukas nmecha,wolfsburg,2022-2023,bundesliga
lukas nmecha,wolfsburg,2023-2024,bundesliga
lukas petersson,hoffenheim,2024-2025,bundesliga
lukas petkov,augsburg,2022-2023,bundesliga
lukas ullrich,gladbach,2024-2025,bundesliga
lukas vorlicky,atalanta,2022-2023,serie-a
luke ayling,leeds united,2022-2023,premier-league
luke chambers,liverpool,2022-2023,premier-league
luke chambers,liverpool,2023-2024,premier-league
luke cundle,wolverhampton wanderers,2022-2023,premier-league
luke cundle,wolverhampton wanderers,2024-2025,premier-league
luke cundle,wolverhampton wanderers,2023-2024,premier-league
luke harris,fulham,2023-2024,premier-league
luke harris,fulham,2022-2023,premier-league
luke mcnally,burnley,2023-2024,premier-league
luke plange,crystal palace,2022-2023,premier-league
luke plange,crystal palace,2023-2024,premier-league
luke rawlings,wolverhampton wanderers,2024-2025,premier-league
luke shaw,manchester utd,2023-2024,premier-league
luke shaw,everton,2024-2025,premier-league
luke shaw,manchester utd,2024-2025,premier-league
luke shaw,manchester utd,2022-2023,premier-league
luke thomas,inter,2024-2025,serie-a
luke woolfenden,eintracht frankfurt,2023-2024,bundesliga
luke woolfenden,manchester city,2022-2023,premier-league
luken beitia,real sociedad,2024-2025,laliga
lulo dasilva,sevilla,2024-2025,laliga
lulo dasilva,sevilla,2023-2024,laliga
lutsharel geertruida,rb leipzig,2024-2025,bundesliga
lyle foster,burnley,2023-2024,premier-league
lysandros papastylianou,genoa,2024-2025,serie-a
maarten vandevoordt,rb leipzig,2024-2025,bundesliga
maat daniel caprini,augsburg,2022-2023,bundesliga
maat daniel caprini,augsburg,2022-2023,bundesliga
maat daniel caprini,fiorentina,2023-2024,serie-a
maat daniel caprini,lecce,2023-2024,serie-a
maat daniel caprini,fiorentina,2024-2025,serie-a
maat daniel caprini,augsburg,2024-2025,bundesliga
