Player,Squad,Season,Competition,Pos,Min,Value,performance_score,penalty_score,adjusted_score,Evaluated_Position
josip juranovic,union berlin,2024-2025,bundesliga,Right-Back,1159.0,4000000.0,0.20157539454830778,0.0281,0.1734753945483078,Right-Back
nacho vidal,osasuna,2024-2025,laliga,Right-Back,124.0,1800000.0,0.11280061197513291,0.057999999999999996,0.05480061197513292,Right-Back
kosta nedeljkovic,aston villa,2024-2025,premier-league,Right-Back,126.0,10000000.0,0.08657758131224082,0.0070999999999999995,0.07947758131224082,Right-Back
mads roerslev,wolfsburg,2024-2025,bundesliga,Right-Back,298.0,6000000.0,0.17769005006272798,0.0482,0.12949005006272798,Right-Back
adam smith,bournemouth,2024-2025,premier-league,Right-Back,1590.0,750000.0,0.14685858420796682,0.0292,0.11765858420796682,Right-Back
alberto costa,juventus,2024-2025,serie-a,Right-Back,357.0,10000000.0,0.20050318893988905,0.0429,0.15760318893988906,Right-Back
jesus navas,sevilla,2024-2025,laliga,Right-Back,424.0,,0.17089341834587046,0.029700000000000004,0.14119341834587046,Right-Back
mergim vojvoda,torino,2024-2025,serie-a,Right-Back,1105.0,3000000.0,0.19622891278483667,0.0341,0.16212891278483668,Right-Back
emil krafth,newcastle utd,2024-2025,premier-league,Right-Back,342.0,2000000.0,0.13598980012010156,0.0291,0.10688980012010156,Right-Back
lorenzo aguado,real madrid,2024-2025,laliga,Right-Back,5.0,100000.0,0.1213239101557498,0.36,-0.2386760898442502,Right-Back
brooke nortoncuffy,genoa,2024-2025,serie-a,Right-Back,719.0,3500000.0,0.1465997629897094,0.0489,0.0976997629897094,Right-Back
josuha guilavogui,wolfsburg,2022-2023,bundesliga,Defensive Midfield,1180.0,2000000.0,0.25320429362770247,0.0374,0.21580429362770248,Defensive Midfield
thomas partey,arsenal,2022-2023,premier-league,Defensive Midfield,2483.0,35000000.0,0.3750953477629161,0.0412,0.3338953477629161,Defensive Midfield
yacine adli,milan,2022-2023,serie-a,Defensive Midfield,144.0,8000000.0,0.17238849133189216,0.10640000000000001,0.06598849133189215,Defensive Midfield
iker munoz,osasuna,2022-2023,laliga,Defensive Midfield,254.0,500000.0,0.14432760095678815,0.0354,0.10892760095678815,Defensive Midfield
sofyan amrabat,fiorentina,2022-2023,serie-a,Defensive Midfield,1998.0,30000000.0,0.32921626713667723,0.0522,0.2770162671366772,Defensive Midfield
yves bissouma,tottenham,2022-2023,premier-league,Defensive Midfield,1010.0,18000000.0,0.21964085719309434,0.0436,0.17604085719309434,Defensive Midfield
ismael bennacer,milan,2022-2023,serie-a,Defensive Midfield,2007.0,40000000.0,0.3250263206965856,0.057499999999999996,0.2675263206965856,Defensive Midfield
enzo barrenechea,juventus,2022-2023,serie-a,Defensive Midfield,158.0,900000.0,0.1758438556178474,0.034199999999999994,0.14164385561784743,Defensive Midfield
tomas soucek,west ham,2022-2023,premier-league,Defensive Midfield,2815.0,35000000.0,0.21548085728239952,0.04000000000000001,0.1754808572823995,Defensive Midfield
asier illarramendi,real sociedad,2022-2023,laliga,Defensive Midfield,1076.0,2000000.0,0.2240609498900899,0.046799999999999994,0.1772609498900899,Defensive Midfield
niklas dorsch,augsburg,2022-2023,bundesliga,Defensive Midfield,483.0,7000000.0,0.165734392954032,0.0391,0.126634392954032,Defensive Midfield
leandro paredes,juventus,2022-2023,serie-a,Defensive Midfield,977.0,12000000.0,0.243646579407256,0.0304,0.213246579407256,Defensive Midfield
danilo cataldi,lazio,2022-2023,serie-a,Defensive Midfield,1921.0,10000000.0,0.24603315049970131,0.016300000000000002,0.2297331504997013,Defensive Midfield
oussama el azzouzi,bologna,2023-2024,serie-a,Defensive Midfield,547.0,2500000.0,0.09819414789420086,0.047599999999999996,0.050594147894200865,Defensive Midfield
arthur vermeeren,atlético madrid,2023-2024,laliga,Defensive Midfield,162.0,25000000.0,0.07266200038005691,0.09440000000000001,-0.021737999619943105,Defensive Midfield
alexis blin,lecce,2023-2024,serie-a,Defensive Midfield,1642.0,3000000.0,0.11797236319975087,0.0284,0.08957236319975087,Defensive Midfield
aurelien tchouameni,real madrid,2023-2024,laliga,Defensive Midfield,1987.0,100000000.0,0.19308974977768334,0.028300000000000002,0.16478974977768335,Defensive Midfield
niklas dorsch,augsburg,2023-2024,bundesliga,Defensive Midfield,1386.0,4000000.0,0.11278971060373004,0.038900000000000004,0.07388971060373004,Defensive Midfield
salih ozcan,dortmund,2023-2024,bundesliga,Defensive Midfield,1184.0,10000000.0,0.130074084823438,0.0412,0.08887408482343799,Defensive Midfield
lennard maloney,heidenheim,2023-2024,bundesliga,Defensive Midfield,2284.0,5000000.0,0.14075592315351454,0.0338,0.10695592315351454,Defensive Midfield
martin hongla,hellas verona,2023-2024,serie-a,Defensive Midfield,1084.0,2500000.0,0.10991386149847869,0.0216,0.0883138614984787,Defensive Midfield
josuha guilavogui,mainz 05,2023-2024,bundesliga,Defensive Midfield,409.0,700000.0,0.11640741658719034,0.0308,0.08560741658719034,Defensive Midfield
hakan calhanoglu,inter,2023-2024,serie-a,Defensive Midfield,2556.0,45000000.0,0.2707622242290445,0.0296,0.2411622242290445,Defensive Midfield
rodri,manchester city,2023-2024,premier-league,Defensive Midfield,2931.0,120000000.0,0.38020653904650503,0.0453,0.334906539046505,Defensive Midfield
nicolai rapp,werder bremen,2023-2024,bundesliga,Defensive Midfield,76.0,700000.0,0.14194997929351613,0.0591,0.08284997929351613,Defensive Midfield
emre can,dortmund,2023-2024,bundesliga,Defensive Midfield,1953.0,10000000.0,0.19996421492162575,0.0497,0.15026421492162575,Defensive Midfield
fabian rudlin,freiburg,2023-2024,bundesliga,Defensive Midfield,7.0,350000.0,0.05156968855578267,0.0,0.05156968855578267,Defensive Midfield
vitaly janelt,brentford,2024-2025,premier-league,Defensive Midfield,2254.0,20000000.0,0.24457742899091645,0.026,0.21857742899091645,Defensive Midfield
robert andrich,leverkusen,2024-2025,bundesliga,Defensive Midfield,1598.0,9000000.0,0.23816799206785555,0.0214,0.21676799206785555,Defensive Midfield
amadou onana,aston villa,2024-2025,premier-league,Defensive Midfield,1617.0,50000000.0,0.2599378994422739,0.0424,0.21753789944227392,Defensive Midfield
william carvalho,betis,2024-2025,laliga,Defensive Midfield,484.0,1500000.0,0.25190733720651065,0.0466,0.20530733720651065,Defensive Midfield
anton stach,hoffenheim,2024-2025,bundesliga,Defensive Midfield,2585.0,14000000.0,0.3689108081868426,0.031700000000000006,0.33721080818684257,Defensive Midfield
antonio blanco,alavés,2024-2025,laliga,Defensive Midfield,2727.0,10000000.0,0.2646142878349172,0.050100000000000006,0.2145142878349172,Defensive Midfield
kristjan asllani,inter,2024-2025,serie-a,Defensive Midfield,980.0,13000000.0,0.30331837138884377,0.02,0.28331837138884375,Defensive Midfield
joshua kimmich,bayern munich,2024-2025,bundesliga,Defensive Midfield,2847.0,45000000.0,0.5666147573187089,0.020200000000000003,0.5464147573187089,Defensive Midfield
billy gilmour,napoli,2024-2025,serie-a,Defensive Midfield,1177.0,20000000.0,0.26722368566665594,0.0267,0.24052368566665594,Defensive Midfield
bruno guimaraes,newcastle utd,2024-2025,premier-league,Defensive Midfield,3271.0,80000000.0,0.3260076443731123,0.08209999999999999,0.2439076443731123,Defensive Midfield
moises caicedo,chelsea,2024-2025,premier-league,Defensive Midfield,3351.0,90000000.0,0.438577577007557,0.0436,0.394977577007557,Defensive Midfield
danilo cataldi,fiorentina,2024-2025,serie-a,Defensive Midfield,1712.0,3500000.0,0.26499555051758783,0.0221,0.24289555051758782,Defensive Midfield
damian rodriguez,celta vigo,2024-2025,laliga,Defensive Midfield,927.0,3000000.0,0.23964756885972865,0.0281,0.21154756885972864,Defensive Midfield
josh dasilva,brentford,2022-2023,premier-league,Central Midfield,1389.0,16000000.0,0.15589645933487917,0.0678,0.08809645933487917,Central Midfield
emile smith rowe,arsenal,2022-2023,premier-league,Central Midfield,172.0,350000.0,0.0871969679290884,0.047,0.040196967929088404,Central Midfield
lewis obrien,nott'ham forest,2022-2023,premier-league,Central Midfield,584.0,8000000.0,0.09023402172615569,0.0478,0.042434021726155687,Central Midfield
andras schafer,union berlin,2022-2023,bundesliga,Central Midfield,860.0,5000000.0,0.09329039674271199,0.0639,0.02939039674271199,Central Midfield
douglas luiz,aston villa,2022-2023,premier-league,Central Midfield,2927.0,40000000.0,0.24804020650613812,0.0491,0.1989402065061381,Central Midfield
manu morlanes,mallorca,2022-2023,laliga,Central Midfield,706.0,4000000.0,0.09277191919210415,0.0228,0.06997191919210415,Central Midfield
robert wagner,freiburg,2022-2023,bundesliga,Central Midfield,38.0,1400000.0,0.08308625132855126,0.07110000000000001,0.011986251328551245,Central Midfield
ondrej duda,köln,2022-2023,bundesliga,Central Midfield,689.0,3400000.0,0.0956131781181369,0.0758,0.01981317811813689,Central Midfield
xaver schlager,rb leipzig,2022-2023,bundesliga,Central Midfield,1506.0,22000000.0,0.17167040298593422,0.045399999999999996,0.12627040298593423,Central Midfield
gonzalo escalante,cremonese,2022-2023,serie-a,Central Midfield,555.0,2000000.0,0.10357312967707553,0.0439,0.05967312967707553,Central Midfield
henrikh mkhitaryan,inter,2022-2023,serie-a,Central Midfield,1986.0,6000000.0,0.18995497614286924,0.050800000000000005,0.13915497614286923,Central Midfield
olasagasti,real sociedad,2022-2023,laliga,Central Midfield,65.0,1000000.0,0.11605326401864482,0.0415,0.07455326401864482,Central Midfield
dennis geiger,hoffenheim,2022-2023,bundesliga,Central Midfield,1952.0,8000000.0,0.1623555686146649,0.0414,0.12095556861466492,Central Midfield
umut tohumcu,hoffenheim,2022-2023,bundesliga,Central Midfield,271.0,1500000.0,0.08233338308006147,0.046400000000000004,0.035933383080061464,Central Midfield
albert sambi lokonga,crystal palace,2022-2023,premier-league,Central Midfield,536.0,15000000.0,0.08085694453719654,0.037,0.04385694453719654,Central Midfield
leandro barreiro martins,mainz 05,2022-2023,bundesliga,Central Midfield,2141.0,14000000.0,0.11282027345268088,0.0496,0.06322027345268089,Central Midfield
pablo ibanez,osasuna,2022-2023,laliga,Central Midfield,1064.0,1500000.0,0.10267557199985028,0.0557,0.04697557199985028,Central Midfield
frenkie de jong,barcelona,2022-2023,laliga,Central Midfield,2534.0,75000000.0,0.3444019199045171,0.0378,0.3066019199045171,Central Midfield
pape matar sarr,tottenham,2022-2023,premier-league,Central Midfield,218.0,15000000.0,0.08795434979723601,0.053700000000000005,0.03425434979723601,Central Midfield
tommaso milanese,cremonese,2022-2023,serie-a,Central Midfield,27.0,1200000.0,0.11366809909350441,0.19990000000000002,-0.08623190090649561,Central Midfield
grischa promel,hoffenheim,2022-2023,bundesliga,Central Midfield,1454.0,7000000.0,0.09329476884079131,0.050699999999999995,0.04259476884079132,Central Midfield
toni kroos,real madrid,2022-2023,laliga,Central Midfield,2155.0,15000000.0,0.3558211751331479,0.0259,0.32992117513314795,Central Midfield
oier zarraga,udinese,2023-2024,serie-a,Central Midfield,404.0,2000000.0,0.057273947710385326,0.046700000000000005,0.01057394771038532,Central Midfield
alex matos,chelsea,2023-2024,premier-league,Central Midfield,1.0,1200000.0,0.009,1.8,-1.7910000000000001,Central Midfield
mario pasalic,atalanta,2023-2024,serie-a,Central Midfield,2051.0,13000000.0,0.1703191519765321,0.0351,0.13521915197653211,Central Midfield
riccardo pagano,roma,2023-2024,serie-a,Central Midfield,51.0,2500000.0,0.06978695840689866,0.12340000000000001,-0.053613041593101346,Central Midfield
kevin zeroli,milan,2023-2024,serie-a,Central Midfield,28.0,2000000.0,0.05446850478604188,0.06420000000000001,-0.009731495213958129,Central Midfield
federico valverde,real madrid,2023-2024,laliga,Central Midfield,2904.0,120000000.0,0.26282808310346506,0.022,0.24082808310346507,Central Midfield
sean longstaff,newcastle utd,2023-2024,premier-league,Central Midfield,2747.0,25000000.0,0.1517117014207754,0.042,0.10971170142077538,Central Midfield
pathe ciss,rayo vallecano,2023-2024,laliga,Central Midfield,1664.0,2500000.0,0.13770013650775764,0.044300000000000006,0.09340013650775764,Central Midfield
gvidas gineitis,torino,2023-2024,serie-a,Central Midfield,538.0,2000000.0,0.09357090563775042,0.0337,0.05987090563775042,Central Midfield
denis huseinbasic,köln,2023-2024,bundesliga,Central Midfield,1627.0,4000000.0,0.14605593619739074,0.04700000000000001,0.09905593619739073,Central Midfield
mohamed kaba,lecce,2023-2024,serie-a,Central Midfield,1378.0,3500000.0,0.10838728480304467,0.0699,0.03848728480304467,Central Midfield
javier guerra,valencia,2023-2024,laliga,Central Midfield,2498.0,20000000.0,0.15238346088233504,0.0698,0.08258346088233504,Central Midfield
carles alena,getafe,2023-2024,laliga,Central Midfield,1020.0,3000000.0,0.10113854790267132,0.0733,0.027838547902671318,Central Midfield
curtis jones,liverpool,2023-2024,premier-league,Central Midfield,1167.0,35000000.0,0.1438102124322313,0.0747,0.0691102124322313,Central Midfield
michael folorunsho,hellas verona,2023-2024,serie-a,Central Midfield,2781.0,8500000.0,0.1361481146575818,0.06390000000000001,0.0722481146575818,Central Midfield
gaetano castrovilli,fiorentina,2023-2024,serie-a,Central Midfield,367.0,7000000.0,0.08253670419686283,0.06620000000000001,0.016336704196862825,Central Midfield
lewis warrington,everton,2023-2024,premier-league,Central Midfield,1.0,500000.0,0.1777318536908991,0.0,0.1777318536908991,Central Midfield
luis milla,getafe,2023-2024,laliga,Central Midfield,2115.0,3500000.0,0.18868519233864978,0.0438,0.14488519233864977,Central Midfield
exequiel palacios,leverkusen,2023-2024,bundesliga,Central Midfield,1831.0,45000000.0,0.24853171160679305,0.036500000000000005,0.21203171160679304,Central Midfield
oscar valentin,rayo vallecano,2023-2024,laliga,Central Midfield,2692.0,4000000.0,0.15985473748022222,0.044800000000000006,0.11505473748022221,Central Midfield
christian eriksen,manchester utd,2023-2024,premier-league,Central Midfield,1141.0,8000000.0,0.132956112480938,0.033800000000000004,0.099156112480938,Central Midfield
jackson irvine,st. pauli,2024-2025,bundesliga,Central Midfield,2610.0,2000000.0,0.1938485900058539,0.0401,0.1537485900058539,Central Midfield
gaetano castrovilli,lazio,2024-2025,serie-a,Central Midfield,148.0,1500000.0,0.1393055387687033,0.08510000000000001,0.05420553876870329,Central Midfield
manu morlanes,mallorca,2024-2025,laliga,Central Midfield,1338.0,2500000.0,0.1898128303089293,0.028900000000000002,0.16091283030892928,Central Midfield
daniel parejo,villarreal,2024-2025,laliga,Central Midfield,2273.0,1500000.0,0.27589801660975954,0.0268,0.24909801660975955,Central Midfield
oscar valentin,rayo vallecano,2024-2025,laliga,Central Midfield,1835.0,2500000.0,0.1976349587830134,0.049600000000000005,0.1480349587830134,Central Midfield
james wardprowse,nott'ham forest,2024-2025,premier-league,Central Midfield,400.0,8000000.0,0.10698973451190916,0.0359,0.07108973451190916,Central Midfield
ramon terrats,getafe,2024-2025,laliga,Central Midfield,1219.0,4000000.0,0.13432428934284754,0.0518,0.08252428934284754,Central Midfield
ilaix moriba,celta vigo,2024-2025,laliga,Central Midfield,2132.0,6000000.0,0.23231909225122316,0.0582,0.17411909225122316,Central Midfield
nicolas gonzalez,manchester city,2024-2025,premier-league,Central Midfield,760.0,40000000.0,0.1782076008554858,0.05090000000000001,0.1273076008554858,Central Midfield
finn ole becker,hoffenheim,2024-2025,bundesliga,Central Midfield,670.0,2000000.0,0.15447751070784102,0.0402,0.11427751070784102,Central Midfield
enzo fernandez,chelsea,2024-2025,premier-league,Central Midfield,2947.0,75000000.0,0.3075252152833947,0.048,0.25952521528339473,Central Midfield
filippo melegoni,genoa,2024-2025,serie-a,Central Midfield,89.0,700000.0,0.10606469461900779,0.050499999999999996,0.055564694619007794,Central Midfield
aleix garcia,leverkusen,2024-2025,bundesliga,Central Midfield,1455.0,20000000.0,0.24567346566025236,0.020300000000000002,0.22537346566025235,Central Midfield
frenkie de jong,barcelona,2024-2025,laliga,Central Midfield,1143.0,45000000.0,0.25337644192490116,0.029900000000000003,0.22347644192490115,Central Midfield
wylan cyprien,parma,2024-2025,serie-a,Central Midfield,28.0,300000.0,0.17769780320995682,0.0,0.17769780320995682,Central Midfield
adrian bernabe,parma,2024-2025,serie-a,Central Midfield,1453.0,15000000.0,0.22435819757579406,0.0334,0.19095819757579408,Central Midfield
arthur atta,udinese,2024-2025,serie-a,Central Midfield,1251.0,8000000.0,0.1771481688618215,0.0711,0.1060481688618215,Central Midfield
karol linetty,torino,2024-2025,serie-a,Central Midfield,1540.0,1800000.0,0.1544956958639868,0.046299999999999994,0.1081956958639868,Central Midfield
maxence caqueret,como,2024-2025,serie-a,Central Midfield,1087.0,16000000.0,0.19385928315619563,0.0703,0.12355928315619563,Central Midfield
matias vecino,lazio,2024-2025,serie-a,Central Midfield,877.0,2000000.0,0.13067337493781964,0.047299999999999995,0.08337337493781964,Central Midfield
jhon solis,girona,2024-2025,laliga,Central Midfield,535.0,2500000.0,0.1467241893524088,0.0723,0.0744241893524088,Central Midfield
ander guevara,alavés,2024-2025,laliga,Central Midfield,1947.0,3500000.0,0.1808251069863312,0.04830000000000001,0.1325251069863312,Central Midfield
harvey elliott,liverpool,2022-2023,premier-league,Attacking Midfield,1613.0,35000000.0,0.22718606198445587,0.0501,0.17708606198445587,Attacking Midfield
lukas ambros,wolfsburg,2022-2023,bundesliga,Attacking Midfield,17.0,200000.0,0.037427410618843644,0.2645,-0.22707258938115638,Attacking Midfield
omari hutchinson,chelsea,2022-2023,premier-league,Attacking Midfield,23.0,1000000.0,0.09887774714690359,0.11730000000000002,-0.018422252853096427,Attacking Midfield
alejandro garnacho,manchester utd,2022-2023,premier-league,Attacking Midfield,569.0,25000000.0,0.18093740479839152,0.109,0.07193740479839152,Attacking Midfield
antonin barak,fiorentina,2022-2023,serie-a,Attacking Midfield,1799.0,10000000.0,0.16892823863269388,0.0545,0.11442823863269388,Attacking Midfield
giovani lo celso,villarreal,2022-2023,laliga,Attacking Midfield,1126.0,14000000.0,0.21620497902520408,0.08,0.13620497902520406,Attacking Midfield
florian wirtz,leverkusen,2022-2023,bundesliga,Attacking Midfield,1090.0,85000000.0,0.21096938128936546,0.09150000000000001,0.11946938128936545,Attacking Midfield
daniel kyereh,freiburg,2022-2023,bundesliga,Attacking Midfield,559.0,8000000.0,0.07760177030902261,0.1013,-0.023698229690977388,Attacking Midfield
brenden aaronson,leeds united,2022-2023,premier-league,Attacking Midfield,2372.0,25000000.0,0.19063933558609203,0.1018,0.08883933558609203,Attacking Midfield
gio reyna,dortmund,2022-2023,bundesliga,Attacking Midfield,625.0,25000000.0,0.15841588950020077,0.07619999999999999,0.08221588950020078,Attacking Midfield
