comp_name,region,country,season_start_year,squad,player_num,player_name,player_position,player_dob,player_age,player_nationality,current_club,player_height_mtrs,player_foot,date_joined,joined_from,contract_expiry,player_market_value_euro,player_url,Season,Liga
LaLiga,Europe,Spain,2023,Villarreal CF,7,Kiko Femenía,Centre-Forward,,,Spain,Villarreal CF,1.8,left,,RCD Espanyol Barcelona,,10000000,https://www.transfermarkt.com/kiko-femenia/profil/spieler/76467,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,VfL Wolfsburg,11,Kilian Fischer,Centre-Forward,,,Portugal,VfB Stuttgart,1.8,right,,Sporting CP,,6000000,https://www.transfermarkt.com/kilian-fischer/profil/spieler/435796,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,SC Freiburg,38,Kiliann Sildillia,Centre-Forward,,,Austria,Bröndby IF,1.93,left,,FC Augsburg,,8000000,https://www.transfermarkt.com/kiliann-sildillia/profil/spieler/548348,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,Stade Reims,7,Killian Prouchet,Right Winger,,,Japan,KRC Genk,1.77,right,,KRC Genk,,8000000,https://www.transfermarkt.com/killian-prouchet/profil/spieler/1000355,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,Bayern Munich,45,Kingsley Coman,Defensive Midfield,,,Germany,Bayern Munich,1.88,both,,FC Bayern Munich II,,30000000,https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Udinese Calcio,7,Kingsley Ehizibue,Centre-Forward,,,Nigeria,Al-Ta'awon SC,1.82,right,,Watford FC,,2500000,https://www.transfermarkt.com/kingsley-ehizibue/profil/spieler/272812,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Cagliari Calcio,32,Kingstone Mutandwa,Centre-Forward,,,Italy,AC Monza,1.9,left,,AC Monza,,3800000,https://www.transfermarkt.com/kingstone-mutandwa/profil/spieler/1111663,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,UD Las Palmas,4,Kirian Rodríguez,Centre-Back,,,Spain,UD Las Palmas,1.8,right,,Las Palmas Atlético,,1200000,https://www.transfermarkt.com/kirian-rodriguez/profil/spieler/566574,2023-2024,La-Liga
Bundesliga,Europe,Germany,2023,Borussia Dortmund,25,Kjell Wätjen,Centre-Back,,,Germany,Borussia Dortmund,1.95,right,,Bayern Munich,,15000000,https://www.transfermarkt.com/kjell-watjen/profil/spieler/884810,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,SV Darmstadt 98,40,Klaus Gjasula,Centre-Forward,,,Germany,Eintracht Braunschweig,1.92,right,,FC Schalke 04,,,https://www.transfermarkt.com/klaus-gjasula/profil/spieler/57598,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,FC Toulouse,-,Kléri Serber,Centre-Forward,,,France,Etoile Carouge FC,1.81,right,,,,,https://www.transfermarkt.com/kleri-serber/profil/spieler/395697,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,Borussia Mönchengladbach,4,Ko Itakura,Centre-Back,,,France,Without Club,1.83,left,,Paris Saint-Germain B,,,https://www.transfermarkt.com/ko-itakura/profil/spieler/355816,2023-2024,Bundesliga
Premier League,Europe,England,2023,Manchester United,-,Kobbie Mainoo,Goalkeeper,,,England,Crystal Palace,1.88,right,,Manchester United U23,,12000000,https://www.transfermarkt.com/kobbie-mainoo/profil/spieler/820374,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,VfL Wolfsburg,1,Koen Casteels,Goalkeeper,,,Belgium,Al-Qadsiah FC,1.97,left,,TSG 1899 Hoffenheim,,6000000,https://www.transfermarkt.com/koen-casteels/profil/spieler/108880,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Torino FC,-,Koffi Djidji,Right-Back,,,France,Torino FC,1.89,right,,Torino Primavera,,,https://www.transfermarkt.com/koffi-djidji/profil/spieler/183031,2023-2024,Serie-A
Ligue 1,Europe,France,2023,FC Metz,20,Koffi Kouao,Central Midfield,,,Belgium,RAAL La Louvière ,1.77,right,,RFC Seraing,,,https://www.transfermarkt.com/koffi-kouao/profil/spieler/481513,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,VfL Wolfsburg,9,Kofi Amoako,Centre-Forward,,,Sweden,Hellas Verona,1.88,right,,Olympique Lyon,,4000000,https://www.transfermarkt.com/kofi-amoako/profil/spieler/814950,2023-2024,Bundesliga
LaLiga,Europe,Spain,2023,Atlético de Madrid,1,Koke,Goalkeeper,,,Romania,Real Oviedo,1.86,right,,FC Rapid 1923,,2500000,https://www.transfermarkt.com/koke/profil/spieler/74229,2023-2024,La-Liga
Ligue 1,Europe,France,2023,Clermont Foot 63,-,Komnen Andric,Left Winger,,,France,Clermont Foot 63,1.76,right,,Clermont Foot 63 B,,,https://www.transfermarkt.com/komnen-andric/profil/spieler/260316,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Genoa CFC,-,Koni De Winter,Centre-Back,,,Italy,Frosinone Calcio,1.82,right,,US Avellino 1912,,,https://www.transfermarkt.com/koni-de-winter/profil/spieler/490384,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,Bayern Munich,17,Konrad Laimer,Left Winger,,,Spain,Celta de Vigo,1.64,right,,Granada CF,,12000000,https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,US Salernitana 1919,6,Konstantinos Manolas,Right-Back,,,France,Without Club,1.85,right,,Montpellier HSC,,2000000,https://www.transfermarkt.com/konstantinos-manolas/profil/spieler/104752,2023-2024,Serie-A
Premier League,Europe,England,2023,West Ham United,33,Konstantinos Mavropanos,Left-Back,,,Italy,Olympique Marseille,1.76,left,,Chelsea FC,,12000000,https://www.transfermarkt.com/konstantinos-mavropanos/profil/spieler/415912,2023-2024,Premier-League
Premier League,Europe,England,2023,Liverpool FC,-,Konstantinos Tsimikas,Central Midfield,,,Wales,Harrogate Town,1.9,right,,,,,https://www.transfermarkt.com/konstantinos-tsimikas/profil/spieler/338070,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Hellas Verona,21,Koray Günter,Defensive Midfield,,,Portugal,FC Midtjylland,1.8,right,,Vitória Guimarães SC,,2000000,https://www.transfermarkt.com/koray-gunter/profil/spieler/115763,2023-2024,Serie-A
Premier League,Europe,England,2023,Aston Villa,-,Kortney Hause,Central Midfield,,,Brazil,Nottingham Forest,1.77,right,,Manchester City,,70000000,https://www.transfermarkt.com/kortney-hause/profil/spieler/233124,2023-2024,Premier-League
Ligue 1,Europe,France,2023,AS Monaco,-,Krépin Diatta,Attacking Midfield,,,France,RC Strasbourg Alsace,1.8,right,,AS Monaco U21,,5000000,https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,1.FC Köln,40,Kristian Pedersen,Left Winger,,,Germany,1.FC Kaiserslautern,1.86,right,,Eintracht Frankfurt,,2500000,https://www.transfermarkt.com/kristian-pedersen/profil/spieler/331779,2023-2024,Bundesliga
Premier League,Europe,England,2023,Fulham FC,2,Kristian Sekularac,Right-Back,,,Netherlands,Fulham FC,1.8,right,,Olympique Lyon,,15000000,https://www.transfermarkt.com/kristian-sekularac/profil/spieler/539810,2023-2024,Premier-League
Serie A,Europe,Italy,2023,US Sassuolo,22,Kristian Thorstvedt,Right-Back,,,Germany,Levante UD,1.82,right,,Borussia Dortmund,,3500000,https://www.transfermarkt.com/kristian-thorstvedt/profil/spieler/564785,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,Eintracht Frankfurt,7,Kristijan Jakic,Centre-Forward,,,Egypt,Manchester City,1.83,right,,VfL Wolfsburg,,22000000,https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Inter Milan,-,Kristjan Asllani,Centre-Forward,,,Senegal,UC AlbinoLeffe,1.9,left,,,,,https://www.transfermarkt.com/kristjan-asllani/profil/spieler/543771,2023-2024,Serie-A
Premier League,Europe,England,2023,Brentford FC,-,Kristoffer Ajer,Centre-Back,,,England,Brentford FC,1.92,right,,Brentford FC B,,,https://www.transfermarkt.com/kristoffer-ajer/profil/spieler/328658,2023-2024,Premier-League
Premier League,Europe,England,2023,West Ham United,21,Kurt Zouma,Centre-Back,,,Italy,Without Club,1.91,left,,Juventus FC,,,https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509,2023-2024,Premier-League
Premier League,Europe,England,2023,Manchester City,9,Kyle Walker,Centre-Forward,,,Norway,Manchester City,1.95,left,,Borussia Dortmund,,180000000,https://www.transfermarkt.com/kyle-walker/profil/spieler/95424,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Paris Saint-Germain,27,Kylian Mbappé,Central Midfield,,,Italy,ACF Fiorentina,1.9,both,,SL Benfica B,,4000000,https://www.transfermarkt.com/kylian-mbappe/profil/spieler/342229,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,US Lecce,20,Lameck Banda,Defensive Midfield,,,Albania,US Lecce,1.85,right,,Aberdeen FC,,4000000,https://www.transfermarkt.com/lameck-banda/profil/spieler/545538,2023-2024,Serie-A
Ligue 1,Europe,France,2023,FC Metz,1,Lamine Camara,Goalkeeper,,,France,FCV Dender EH,1.84,right,,FC Metz U19,,,https://www.transfermarkt.com/lamine-camara/profil/spieler/918969,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,FC Nantes,16,Lamine Diack,Goalkeeper,,,France,Olympique Lyon,1.96,both,,Royal Charleroi SC,,1500000,https://www.transfermarkt.com/lamine-diack/profil/spieler/649024,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,FC Barcelona,20,Lamine Yamal,Central Midfield,,,Spain,Como 1907,1.78,right,,FC Barcelona B,,2500000,https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,2023-2024,La-Liga
Premier League,Europe,England,2023,Aston Villa,-,Lander Emery,Centre-Back,,,England,Cardiff City,1.82,right,,Arsenal FC,,4000000,https://www.transfermarkt.com/lander-emery/profil/spieler/1237073,2023-2024,Premier-League
Serie A,Europe,Italy,2023,AC Milan,-,Lapo Nava,Goalkeeper,,,Italy,AC Milan,1.97,right,,AC Milan Primavera,,,https://www.transfermarkt.com/lapo-nava/profil/spieler/815563,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,UD Almería,18,Largie Ramazani,Right-Back,,,Spain,Atlético de Madrid,1.9,right,,Levante UD,,4000000,https://www.transfermarkt.com/largie-ramazani/profil/spieler/518644,2023-2024,La-Liga
Serie A,Europe,Italy,2023,SS Lazio,34,Larsson Coulibaly,Centre-Back,,,Spain,SS Lazio,1.85,right,,Real Madrid Castilla,,13000000,https://www.transfermarkt.com/larsson-coulibaly/profil/spieler/867545,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,Granada CF,-,Lass Sangaré,Goalkeeper,,,Spain,RCD Espanyol B,1.88,both,,,,,https://www.transfermarkt.com/lass-sangare/profil/spieler/944124,2023-2024,La-Liga
Serie A,Europe,Italy,2023,US Salernitana 1919,1,Lassana Coulibaly,Goalkeeper,,,Italy,Carrarese Calcio 1908,1.9,left,,Delfino Pescara 1936,,,https://www.transfermarkt.com/lassana-coulibaly/profil/spieler/386552,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,1.FSV Mainz 05,25,Lasse Rieß,Centre-Back,,,Norway,1.FSV Mainz 05,1.85,right,,KAA Gent,,9000000,https://www.transfermarkt.com/lasse-riess/profil/spieler/490609,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,1.FSV Mainz 05,8,Lasse Wilhelm,Central Midfield,,,Luxembourg,SL Benfica,1.74,right,,1.FSV Mainz 05 U19,,17000000,https://www.transfermarkt.com/lasse-wilhelm/profil/spieler/692020,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,FC Lorient,93,Laurent Abergel,Right Winger,,,Norway,FC Lorient,1.76,right,,FK Bodø/Glimt,,3500000,https://www.transfermarkt.com/laurent-abergel/profil/spieler/238626,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,1.FC Union Berlin,29,Laurenz Dehl,Central Midfield,,,France,Stade Brestois 29,1.84,right,,Hertha BSC,,7000000,https://www.transfermarkt.com/laurenz-dehl/profil/spieler/451403,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,VfB Stuttgart,20,Laurin Ulrich,Right-Back,,,Switzerland,VfB Stuttgart,1.81,right,,FC St. Gallen 1879,,5000000,https://www.transfermarkt.com/laurin-ulrich/profil/spieler/717465,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Udinese Calcio,12,Lautaro Giannetti,Left-Back,,,Cote d'Ivoire,Udinese Calcio,1.7,left,,Watford FC,,4500000,https://www.transfermarkt.com/lautaro-giannetti/profil/spieler/225963,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Inter Milan,-,Lautaro Martínez,Central Midfield,,,Nigeria,Pisa Sporting Club,1.84,right,,Inter Milan Primavera,,1800000,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,2023-2024,Serie-A
Premier League,Europe,England,2023,Burnley FC,5,Lawrence Vigouroux,Centre-Back,,,Germany,Burnley FC,1.87,right,,Borussia Mönchengladbach,,13000000,https://www.transfermarkt.com/lawrence-vigouroux/profil/spieler/243591,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Paris Saint-Germain,11,Layvin Kurzawa,Attacking Midfield,,,Spain,Fenerbahce,1.82,left,,Real Madrid,,20000000,https://www.transfermarkt.com/layvin-kurzawa/profil/spieler/126710,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,Udinese Calcio,33,Lazar Samardžić,Left-Back,,,Zimbabwe,Udinese Calcio,1.73,left,,AFC Bournemouth,,5000000,https://www.transfermarkt.com/lazar-samardzic/profil/spieler/528833,2023-2024,Serie-A
LaLiga,Europe,Spain,2023,UD Almería,24,Lázaro,Right-Back,,,Guinea-Bissau,Fortuna Sittard,1.85,right,,FC Lorient,,,https://www.transfermarkt.com/lazaro/profil/spieler/574772,2023-2024,La-Liga
Premier League,Europe,England,2023,Aston Villa,25,Leander Dendoncker,Goalkeeper,,,Sweden,Malmö FF,1.96,right,,AS Roma,,1500000,https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157,2023-2024,Premier-League
Serie A,Europe,Italy,2023,Genoa CFC,-,Léandre Kuavita,Centre-Back,,,Italy,Frosinone Calcio,1.82,right,,US Avellino 1912,,,https://www.transfermarkt.com/leandre-kuavita/profil/spieler/723485,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,1.FSV Mainz 05,33,Leandro Barreiro,Goalkeeper,,,Germany,1.FSV Mainz 05,1.91,both,,1.FC Saarbrücken,,,https://www.transfermarkt.com/leandro-barreiro/profil/spieler/357233,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,AS Roma,17,Leandro Paredes,Centre-Forward,,,Iran,Shabab Al-Ahli Club,1.86,both,,Bayer 04 Leverkusen,,8000000,https://www.transfermarkt.com/leandro-paredes/profil/spieler/166237,2023-2024,Serie-A
Premier League,Europe,England,2023,Arsenal FC,41,Leandro Trossard,Central Midfield,,,England,Arsenal FC,1.88,right,,West Ham United,,120000000,https://www.transfermarkt.com/leandro-trossard/profil/spieler/144028,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,1.FC Köln,11,Leart Paçarada,Attacking Midfield,,,Austria,1.FC Köln,1.76,both,,SV Werder Bremen,,2500000,https://www.transfermarkt.com/leart-pacarada/profil/spieler/107219,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,RC Strasbourg Alsace,-,Lebo Mothiba,Central Midfield,,,Morocco,RC Strasbourg Alsace,1.86,left,,Racing Strasbourg B,,,https://www.transfermarkt.com/lebo-mothiba/profil/spieler/427161,2023-2024,Ligue-1
Premier League,Europe,England,2023,Brighton & Hove Albion,45,Leigh Kavanagh,Defensive Midfield,,,England,Altrincham FC,, ,,,,,https://www.transfermarkt.com/leigh-kavanagh/profil/spieler/724530,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,1.FC Heidenheim 1846,10,Lennard Maloney,Centre-Forward,,,Germany,Borussia Mönchengladbach,1.94,both,,KAA Gent,,6000000,https://www.transfermarkt.com/lennard-maloney/profil/spieler/392710,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,LOSC Lille,14,Leny Yoro,Centre-Back,,,France,,1.82,left,,FC Barcelona,,2500000,https://www.transfermarkt.com/leny-yoro/profil/spieler/923831,2023-2024,Ligue-1
LaLiga,Europe,Spain,2023,UD Almería,-,Léo Baptistão,Central Midfield,,,Slovakia,1.FC Slovacko,1.81,left,,,,,https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899,2023-2024,La-Liga
Premier League,Europe,England,2023,Chelsea FC,27,Leo Castledine,Right-Back,,,France,Chelsea FC,1.78,right,,Olympique Lyon,,35000000,https://www.transfermarkt.com/leo-castledine/profil/spieler/796303,2023-2024,Premier-League
Ligue 1,Europe,France,2023,Olympique Marseille,29,Léo Jousselin,Right Winger,,,Senegal,Everton FC,1.8,right,,Sheffield United,,15000000,https://www.transfermarkt.com/leo-jousselin/profil/spieler/855142,2023-2024,Ligue-1
Ligue 1,Europe,France,2023,Montpellier HSC,16,Léo Leroy,Goalkeeper,,,DR Congo,Without Club,1.83,right,,Montpellier HSC B,,1200000,https://www.transfermarkt.com/leo-leroy/profil/spieler/650350,2023-2024,Ligue-1
Serie A,Europe,Italy,2023,SSC Napoli,59,Leo Østigård,Right-Back,,,Italy,Udinese Calcio,1.88,right,,Napoli Primavera,,5000000,https://www.transfermarkt.com/leo-ostigard/profil/spieler/367284,2023-2024,Serie-A
Premier League,Europe,England,2023,Aston Villa,10,Leon Bailey,Attacking Midfield,,,Argentina,Aston Villa,1.72,right,,Norwich City,,22000000,https://www.transfermarkt.com/leon-bailey/profil/spieler/387626,2023-2024,Premier-League
Premier League,Europe,England,2023,Wolverhampton Wanderers,30,Leon Chiwome,Left Winger,,,Paraguay,Wolverhampton Wanderers,1.69,left,,Club Libertad Asunción,,4000000,https://www.transfermarkt.com/leon-chiwome/profil/spieler/1043634,2023-2024,Premier-League
Bundesliga,Europe,Germany,2023,Bayern Munich,41,Leon Goretzka,Left-Back,,,Germany,Red Bull Salzburg,1.77,left,,FC Bayern Munich II,,2000000,https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,SV Werder Bremen,8,Leon Opitz,Right-Back,,,Germany,SV Werder Bremen,1.77,right,,Bayer 04 Leverkusen,,6000000,https://www.transfermarkt.com/leon-opitz/profil/spieler/825073,2023-2024,Bundesliga
Ligue 1,Europe,France,2023,Olympique Marseille,18,Leonardo Balerdi,Centre-Back,,,Cote d'Ivoire,FC Lorient,1.84,right,,FC Lorient,,6000000,https://www.transfermarkt.com/leonardo-balerdi/profil/spieler/575998,2023-2024,Ligue-1
Bundesliga,Europe,Germany,2023,SV Werder Bremen,37,Leonardo Bittencourt,Goalkeeper,,,Greece,Asteras Aktor,1.88, ,,,,,https://www.transfermarkt.com/leonardo-bittencourt/profil/spieler/93844,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,1.FC Union Berlin,20,Leonardo Bonucci,Central Midfield,,,Tunisia,Al-Wakrah SC,1.84,right,,Ferencvárosi TC,,6000000,https://www.transfermarkt.com/leonardo-bonucci/profil/spieler/39983,2023-2024,Bundesliga
Serie A,Europe,Italy,2023,Juventus FC,9,Leonardo Cerri,Centre-Forward,,,Serbia,Juventus FC,1.9,left,,ACF Fiorentina,,65000000,https://www.transfermarkt.com/leonardo-cerri/profil/spieler/672830,2023-2024,Serie-A
Serie A,Europe,Italy,2023,AC Monza,9,Leonardo Colombo,Centre-Forward,,,Italy,Genoa CFC,1.83,left,,AC Milan,,6000000,https://www.transfermarkt.com/leonardo-colombo/profil/spieler/891869,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Atalanta BC,29,Leonardo Mendicino,Goalkeeper,,,Italy,Atalanta BC,1.91,right,,Atalanta Primavera,,16000000,https://www.transfermarkt.com/leonardo-mendicino/profil/spieler/938678,2023-2024,Serie-A
Serie A,Europe,Italy,2023,Cagliari Calcio,-,Leonardo Pavoletti,Centre-Forward,,,Zambia,SV Ried,1.8,right,,Cagliari Primavera,,1000000,https://www.transfermarkt.com/leonardo-pavoletti/profil/spieler/64793,2023-2024,Serie-A
Serie A,Europe,Italy,2023,AS Roma,20,Leonardo Spinazzola,Central Midfield,,,Portugal,Panathinaikos FC,1.76,right,,Paris Saint-Germain,,6500000,https://www.transfermarkt.com/leonardo-spinazzola/profil/spieler/118689,2023-2024,Serie-A
Bundesliga,Europe,Germany,2023,VfB Stuttgart,27,Leonidas Stergiou,Left Winger,,,Germany,VfB Stuttgart,1.81,right,,SC Paderborn 07,,28000000,https://www.transfermarkt.com/leonidas-stergiou/profil/spieler/507345,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,RB Leipzig,5,Leopold Zingerle,Centre-Back,,,France,RB Leipzig,1.96,left,,Paris Saint-Germain,,12000000,https://www.transfermarkt.com/leopold-zingerle/profil/spieler/160971,2023-2024,Bundesliga
Bundesliga,Europe,Germany,2023,Bayern Munich,-,Leroy Sané,Central Midfield,,,Japan,FC Arouca,1.77,right,,,,,https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,2023-2024,Bundesliga
Premier League,Europe,England,2023,Chelsea FC,47,Lesley Ugochukwu,Goalkeeper,,,Finland,RCD Mallorca,2.05,right,,Chelsea FC U21,,,https://www.transfermarkt.com/lesley-ugochukwu/profil/spieler/711999,2023-2024,Premier-League
Premier League,Europe,England,2023,Chelsea FC,31,Levi Colwill,Centre-Back,,,France,RC Lens,1.83,left,,OGC Nice,,4000000,https://www.transfermarkt.com/levi-colwill/profil/spieler/614258,2023-2024,Premier-League
Premier League,Europe,England,2023,West Ham United,-,Levi Laing,Defensive Midfield,,,England,Southampton FC,1.78,right,,Swansea City,,9000000,https://www.transfermarkt.com/levi-laing/profil/spieler/586982,2023-2024,Premier-League
Premier League,Europe,England,2023,AFC Bournemouth,-,Lewis Cook,Centre-Forward,,,Jamaica,Sheffield Wednesday,1.83,right,,Swansea City,,1500000,https://www.transfermarkt.com/lewis-cook/profil/spieler/249089,2023-2024,Premier-League
Premier League,Europe,England,2023,Everton FC,62,Lewis Dobbin,Central Midfield,,,England,Stockport County,1.96,right,,Everton FC U21,,,https://www.transfermarkt.com/lewis-dobbin/profil/spieler/627248,2023-2024,Premier-League
Premier League,Europe,England,2023,Brighton & Hove Albion,2,Lewis Dunk,Right-Back,,,Ghana,ACF Fiorentina,1.63,right,,Chelsea FC U23,,12000000,https://www.transfermarkt.com/lewis-dunk/profil/spieler/148153,2023-2024,Premier-League
