"comp_name","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro","player_url","Season"
"Ligue 1","France",2024,"AS Monaco","50","Yann Lienard","Goalkeeper",NA,22,"France","AS Monaco","1.94","right",NA,"AS Monaco U21",NA,1e+05,"https://www.transfermarkt.com/yann-lienard/profil/spieler/745341","2024-2025"
"Ligue 1","France",2024,"AS Monaco","17","Wilfried Singo","Centre-Back",NA,24,"Cote d'Ivoire","Galatasaray","1.9","right",NA,"Torino FC",NA,2.5e+07,"https://www.transfermarkt.com/wilfried-singo/profil/spieler/648779","2024-2025"
"Ligue 1","France",2024,"AS Monaco","5","Thilo Kehrer","Centre-Back",NA,28,"Germany","AS Monaco","1.86","both",NA,"West Ham United",NA,2e+07,"https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948","2024-2025"
"Ligue 1","France",2024,"AS Monaco","13","Christian Mawissa","Centre-Back",NA,20,"France","AS Monaco","1.84","left",NA,"FC Toulouse",NA,1.5e+07,"https://www.transfermarkt.com/christian-mawissa/profil/spieler/1005240","2024-2025"
"Ligue 1","France",2024,"AS Monaco","22","Mohammed Salisu","Centre-Back",NA,26,"Ghana","AS Monaco","1.88","left",NA,"Southampton FC",NA,1.2e+07,"https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Guillermo Maripán","Centre-Back",NA,31,"Chile","Torino FC","1.93","right",NA,"Deportivo Alavés",NA,4e+06,"https://www.transfermarkt.com/guillermo-maripan/profil/spieler/249730","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Bradel Kiwa","Centre-Back",NA,19,"France","AS Monaco U21","1.91","left",NA,NA,NA,NA,"https://www.transfermarkt.com/bradel-kiwa/profil/spieler/1078416","2024-2025"
"Ligue 1","France",2024,"AS Monaco","12","Caio Henrique","Left-Back",NA,27,"Brazil","AS Monaco","1.78","left",NA,"Atlético de Madrid",NA,1.5e+07,"https://www.transfermarkt.com/caio-henrique/profil/spieler/420064","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Ismail Jakobs","Left-Back",NA,25,"Senegal","Galatasaray","1.84","left",NA,"1.FC Köln",NA,7e+06,"https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137","2024-2025"
"Ligue 1","France",2024,"AS Monaco","20","Kassoum Ouattara","Left-Back",NA,20,"France","AS Monaco","1.76","left",NA,"Amiens SC",NA,7e+06,"https://www.transfermarkt.com/kassoum-ouattara/profil/spieler/947360","2024-2025"
"Ligue 1","France",2024,"AS Monaco","2","Vanderson","Right-Back",NA,24,"Brazil","AS Monaco","1.73","right",NA,"Grêmio Foot-Ball Porto Alegrense",NA,2e+07,"https://www.transfermarkt.com/vanderson/profil/spieler/789082","2024-2025"
"Ligue 1","France",2024,"AS Monaco","4","Jordan Teze","Right-Back",NA,25,"Netherlands","AS Monaco","1.83","right",NA,"PSV Eindhoven",NA,9e+06,"https://www.transfermarkt.com/jordan-teze/profil/spieler/364245","2024-2025"
"Ligue 1","France",2024,"AS Monaco","6","Denis Zakaria","Defensive Midfield",NA,28,"Switzerland","AS Monaco","1.9","right",NA,"Juventus FC",NA,3e+07,"https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526","2024-2025"
"Ligue 1","France",2024,"AS Monaco","88","Soungoutou Magassa","Defensive Midfield",NA,21,"France","West Ham United","1.9","right",NA,"AS Monaco U21",NA,1.2e+07,"https://www.transfermarkt.com/soungoutou-magassa/profil/spieler/745181","2024-2025"
"Ligue 1","France",2024,"AS Monaco","8","Moatasem Al-Musrati","Defensive Midfield",NA,29,"Libya","Hellas Verona","1.89","right",NA,"Besiktas JK",NA,8e+06,"https://www.transfermarkt.com/moatasem-al-musrati/profil/spieler/377641","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Aladji Bamba","Defensive Midfield",NA,18,"France","AS Monaco","1.81","right",NA,"AS Monaco U21",NA,NA,"https://www.transfermarkt.com/aladji-bamba/profil/spieler/975347","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Samuel Nibombe","Defensive Midfield",NA,17,"Belgium","AS Monaco U19","1.98","right",NA,NA,NA,NA,"https://www.transfermarkt.com/samuel-nibombe/profil/spieler/981700","2024-2025"
"Ligue 1","France",2024,"AS Monaco","15","Lamine Camara","Central Midfield",NA,21,"Senegal","AS Monaco","1.73","right",NA,"FC Metz",NA,2.2e+07,"https://www.transfermarkt.com/lamine-camara/profil/spieler/918969","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Eliot Matazo","Central Midfield",NA,23,"Belgium","Hull City","1.7","right",NA,"AS Monaco B",NA,2e+06,"https://www.transfermarkt.com/eliot-matazo/profil/spieler/535834","2024-2025"
"Ligue 1","France",2024,"AS Monaco","37","Edan Diop","Central Midfield",NA,20,"France","Cercle Brugge ","1.85","right",NA,"AS Monaco U21",NA,6e+05,"https://www.transfermarkt.com/edan-diop/profil/spieler/745178","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Mamadou Coulibaly","Central Midfield",NA,21,"France","AS Monaco","1.79","left",NA,"AS Monaco U21",NA,2e+05,"https://www.transfermarkt.com/mamadou-coulibaly/profil/spieler/745173","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Mayssam Benama","Central Midfield",NA,20,"France","AS Monaco U21","1.77","right",NA,NA,NA,150000,"https://www.transfermarkt.com/mayssam-benama/profil/spieler/810894","2024-2025"
"Ligue 1","France",2024,"AS Monaco","10","Aleksandr Golovin","Attacking Midfield",NA,29,"Russia","AS Monaco","1.78","right",NA,"CSKA Moscow",NA,2e+07,"https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Saïmon Bouabré","Attacking Midfield",NA,19,"France","NEOM SC","1.74","right",NA,"AS Monaco U21",NA,3e+05,"https://www.transfermarkt.com/saimon-bouabre/profil/spieler/955356","2024-2025"
"Ligue 1","France",2024,"AS Monaco","7","Eliesse Ben Seghir","Left Winger",NA,20,"Morocco","AS Monaco","1.78","right",NA,"AS Monaco U21",NA,2.8e+07,"https://www.transfermarkt.com/eliesse-ben-seghir/profil/spieler/810895","2024-2025"
"Ligue 1","France",2024,"AS Monaco","18","Takumi Minamino","Left Winger",NA,30,"Japan","AS Monaco","1.72","right",NA,"Liverpool FC",NA,1.5e+07,"https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793","2024-2025"
"Ligue 1","France",2024,"AS Monaco","41","Lucas Michal","Left Winger",NA,20,"France","AS Monaco",NA,"right",NA,"AS Monaco U21",NA,5e+05,"https://www.transfermarkt.com/lucas-michal/profil/spieler/810909","2024-2025"
"Ligue 1","France",2024,"AS Monaco","11","Maghnes Akliouche","Right Winger",NA,23,"France","AS Monaco","1.83","left",NA,"AS Monaco U21",NA,4.5e+07,"https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200","2024-2025"
"Ligue 1","France",2024,"AS Monaco","27","Krépin Diatta","Right Winger",NA,26,"Senegal","AS Monaco","1.75","right",NA,"Club Brugge KV",NA,7e+06,"https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426","2024-2025"
"Ligue 1","France",2024,"AS Monaco","14","Mika Biereth","Centre-Forward",NA,22,"Denmark","AS Monaco","1.87","right",NA,"SK Sturm Graz",NA,3e+07,"https://www.transfermarkt.com/mika-biereth/profil/spieler/565821","2024-2025"
"Ligue 1","France",2024,"AS Monaco","9","Folarin Balogun","Centre-Forward",NA,23,"United States","AS Monaco","1.78","right",NA,"Arsenal FC",NA,1.8e+07,"https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","2024-2025"
"Ligue 1","France",2024,"AS Monaco","21","George Ilenikhena","Centre-Forward",NA,18,"Nigeria","AS Monaco","1.85","left",NA,"Royal Antwerp FC",NA,1.5e+07,"https://www.transfermarkt.com/george-ilenikhena/profil/spieler/1004834","2024-2025"
"Ligue 1","France",2024,"AS Monaco","36","Breel Embolo","Centre-Forward",NA,28,"Switzerland","AS Monaco","1.87","right",NA,"Borussia Mönchengladbach",NA,1.2e+07,"https://www.transfermarkt.com/breel-embolo/profil/spieler/237662","2024-2025"
"Ligue 1","France",2024,"AS Monaco","-","Joan Tincres","Centre-Forward",NA,19,"France","AS Monaco U21","1.82","right",NA,NA,NA,1e+05,"https://www.transfermarkt.com/joan-tincres/profil/spieler/975348","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","1","Gerónimo Rulli","Goalkeeper",NA,33,"Argentina","Olympique Marseille","1.89","right",NA,"Ajax Amsterdam",NA,8e+06,"https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","12","Jeffrey de Lange","Goalkeeper",NA,27,"Netherlands","Olympique Marseille","1.9","right",NA,"Go Ahead Eagles",NA,2e+06,"https://www.transfermarkt.com/jeffrey-de-lange/profil/spieler/315253","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","36","Rubén Blanco","Goalkeeper",NA,29,"Spain","Olympique Marseille","1.88","right",NA,"Celta de Vigo",NA,1e+06,"https://www.transfermarkt.com/ruben-blanco/profil/spieler/199321","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","40","Jelle Van Neck","Goalkeeper",NA,21,"Belgium","Olympique Marseille","1.91","right",NA,"Olympique de Marseille B",NA,50000,"https://www.transfermarkt.com/jelle-van-neck/profil/spieler/727086","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","5","Leonardo Balerdi","Centre-Back",NA,26,"Argentina","Olympique Marseille","1.87","right",NA,"Borussia Dortmund",NA,2e+07,"https://www.transfermarkt.com/leonardo-balerdi/profil/spieler/575998","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Lilian Brassier","Centre-Back",NA,25,"France","Stade Rennais FC","1.86","left",NA,"Stade Brestois 29",NA,1e+07,"https://www.transfermarkt.com/lilian-brassier/profil/spieler/485960","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","4","Luiz Felipe","Centre-Back",NA,28,"Italy","Rayo Vallecano","1.87","right",NA,"Al-Ittihad Club",NA,5e+06,"https://www.transfermarkt.com/luiz-felipe/profil/spieler/457931","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","13","Derek Cornelius","Centre-Back",NA,27,"Canada","Olympique Marseille","1.87","left",NA,"Malmö FF",NA,5e+06,"https://www.transfermarkt.com/derek-cornelius/profil/spieler/328609","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Bamo Meïté","Centre-Back",NA,23,"Cote d'Ivoire","Olympique Marseille","1.84","right",NA,"FC Lorient",NA,4e+06,"https://www.transfermarkt.com/bamo-meite/profil/spieler/807165","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","99","Chancel Mbemba","Centre-Back",NA,30,"DR Congo","Without Club","1.82","right",NA,"FC Porto",NA,2e+06,"https://www.transfermarkt.com/chancel-mbemba/profil/spieler/203348","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Roggerio Nyakossi","Centre-Back",NA,21,"Switzerland","Oud-Heverlee Leuven","1.94","right",NA,NA,NA,5e+05,"https://www.transfermarkt.com/roggerio-nyakossi/profil/spieler/805484","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Rony Mimb Baheng","Centre-Back",NA,20,"Cameroon","SC Aubagne Air Bel","1.88","left",NA,NA,NA,NA,"https://www.transfermarkt.com/rony-mimb-baheng/profil/spieler/1203035","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","3","Quentin Merlin","Left-Back",NA,23,"France","Stade Rennais FC","1.74","left",NA,"FC Nantes",NA,1.5e+07,"https://www.transfermarkt.com/quentin-merlin/profil/spieler/557613","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","6","Ulisses Garcia","Left-Back",NA,29,"Switzerland","Olympique Marseille","1.82","left",NA,"BSC Young Boys",NA,5e+06,"https://www.transfermarkt.com/ulisses-garcia/profil/spieler/192616","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Alexi Koum","Left-Back",NA,19,"France","Valenciennes FC","1.8","left",NA,NA,NA,1e+05,"https://www.transfermarkt.com/alexi-koum/profil/spieler/955449","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Amar Dedić","Right-Back",NA,22,"Bosnia-Herzegovina","SL Benfica","1.8","right",NA,"Red Bull Salzburg",NA,1.2e+07,"https://www.transfermarkt.com/amar-dedic/profil/spieler/519184","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","62","Amir Murillo","Right-Back",NA,29,"Panama","Olympique Marseille","1.84","right",NA,"RSC Anderlecht",NA,1e+07,"https://www.transfermarkt.com/amir-murillo/profil/spieler/354482","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","29","Pol Lirola","Right-Back",NA,27,"Spain","Olympique Marseille","1.83","right",NA,"ACF Fiorentina",NA,4e+06,"https://www.transfermarkt.com/pol-lirola/profil/spieler/298975","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","23","Pierre-Emile Højbjerg","Defensive Midfield",NA,29,"Denmark","Olympique Marseille","1.85","right",NA,"Tottenham Hotspur",NA,2e+07,"https://www.transfermarkt.com/pierre-emile-hojbjerg/profil/spieler/167799","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","22","Ismaël Bennacer","Defensive Midfield",NA,27,"Algeria","AC Milan","1.75","left",NA,"AC Milan",NA,1.5e+07,"https://www.transfermarkt.com/ismael-bennacer/profil/spieler/351816","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","19","Geoffrey Kondogbia","Defensive Midfield",NA,32,"Central African Republic","Olympique Marseille","1.88","left",NA,"Atlético de Madrid",NA,7e+06,"https://www.transfermarkt.com/geoffrey-kondogbia/profil/spieler/127189","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","25","Adrien Rabiot","Central Midfield",NA,30,"France","Olympique Marseille","1.91","left",NA,"Without Club",NA,2.5e+07,"https://www.transfermarkt.com/adrien-rabiot/profil/spieler/182913","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Ismaël Koné","Central Midfield",NA,23,"Canada","US Sassuolo","1.88","right",NA,"Watford FC",NA,9e+06,"https://www.transfermarkt.com/ismael-kone/profil/spieler/921655","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","21","Valentin Rongier","Central Midfield",NA,30,"France","Stade Rennais FC","1.73","right",NA,"FC Nantes",NA,9e+06,"https://www.transfermarkt.com/valentin-rongier/profil/spieler/332889","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","26","Bilal Nadir","Central Midfield",NA,21,"Morocco","Olympique Marseille","1.79","left",NA,"Olympique de Marseille B",NA,5e+06,"https://www.transfermarkt.com/bilal-nadir/profil/spieler/659520","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Gaël Lafont","Central Midfield",NA,19,"France","Genoa U20","1.78","left",NA,NA,NA,NA,"https://www.transfermarkt.com/gael-lafont/profil/spieler/955358","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Luis Henrique","Right Midfield",NA,23,"Brazil","Inter Milan","1.81","right",NA,"Três Passos AC",NA,2.5e+07,"https://www.transfermarkt.com/luis-henrique/profil/spieler/691316","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Valentín Carboni","Attacking Midfield",NA,20,"Argentina","Genoa CFC","1.85","left",NA,"Inter Milan",NA,1.2e+07,"https://www.transfermarkt.com/valentin-carboni/profil/spieler/787618","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","11","Amine Harit","Attacking Midfield",NA,28,"Morocco","Olympique Marseille","1.8","right",NA,"FC Schalke 04",NA,8e+06,"https://www.transfermarkt.com/amine-harit/profil/spieler/372711","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Enzo Sternal","Attacking Midfield",NA,18,"France","RSCA Futures","1.74","right",NA,"Olympique Marseille U19",NA,1500000,"https://www.transfermarkt.com/enzo-sternal/profil/spieler/1075589","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","50","Darryl Bakola","Attacking Midfield",NA,17,"France","Olympique Marseille","1.78","right",NA,"Olympique Marseille U19",NA,2e+05,"https://www.transfermarkt.com/darryl-bakola/profil/spieler/1170286","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","17","Jonathan Rowe","Left Winger",NA,22,"England","Bologna FC 1909","1.73","right",NA,"Norwich City",NA,1.2e+07,"https://www.transfermarkt.com/jonathan-rowe/profil/spieler/672381","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Salim Ben Seghir","Left Winger",NA,22,"France","Neuchâtel Xamax FCS","1.77","right",NA,"Olympique de Marseille B",NA,4e+05,"https://www.transfermarkt.com/salim-ben-seghir/profil/spieler/708681","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","10","Mason Greenwood","Right Winger",NA,23,"England","Olympique Marseille","1.81","both",NA,"Manchester United",NA,4e+07,"https://www.transfermarkt.com/mason-greenwood/profil/spieler/532826","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Keyliane Abdallah","Right Winger",NA,19,"France","Olympique de Marseille B","1.85","left",NA,NA,NA,1e+05,"https://www.transfermarkt.com/keyliane-abdallah/profil/spieler/1183719","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","9","Amine Gouiri","Centre-Forward",NA,25,"Algeria","Olympique Marseille","1.81","right",NA,"Stade Rennais FC",NA,3e+07,"https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Elye Wahi","Centre-Forward",NA,22,"France","Eintracht Frankfurt","1.84","right",NA,"RC Lens",NA,2.2e+07,"https://www.transfermarkt.com/elye-wahi/profil/spieler/659542","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","8","Neal Maupay","Centre-Forward",NA,28,"France","Olympique Marseille","1.71","right",NA,"Everton FC",NA,8e+06,"https://www.transfermarkt.com/neal-maupay/profil/spieler/217115","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","14","Faris Moumbagna","Centre-Forward",NA,24,"Cameroon","Olympique Marseille","1.85","left",NA,"FK Bodø/Glimt",NA,5e+06,"https://www.transfermarkt.com/faris-moumbagna/profil/spieler/599663","2024-2025"
"Ligue 1","France",2024,"Olympique Marseille","-","Robinio Vaz","Centre-Forward",NA,18,"France","Olympique Marseille","1.85","right",NA,"Olympique de Marseille B",NA,150000,"https://www.transfermarkt.com/robinio-vaz/profil/spieler/1131161","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","30","Lucas Chevalier","Goalkeeper",NA,23,"France","Paris Saint-Germain","1.89","right",NA,"LOSC Lille B",NA,3e+07,"https://www.transfermarkt.com/lucas-chevalier/profil/spieler/463600","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Lisandru Olmeta","Goalkeeper",NA,19,"France","SC Bastia","1.9","right",NA,"LOSC Lille B",NA,150000,"https://www.transfermarkt.com/lisandru-olmeta/profil/spieler/810789","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","1","Vito Mannone","Goalkeeper",NA,37,"Italy","Without Club","1.88","right",NA,"FC Lorient",NA,150000,"https://www.transfermarkt.com/vito-mannone/profil/spieler/33781","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","16","Marc-Aurèle Caillard","Goalkeeper",NA,31,"France","LOSC Lille","1.92","right",NA,"FC Metz",NA,1e+05,"https://www.transfermarkt.com/marc-aurele-caillard/profil/spieler/205465","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","18","Bafodé Diakité","Centre-Back",NA,24,"France","AFC Bournemouth","1.84","right",NA,"FC Toulouse",NA,2.8e+07,"https://www.transfermarkt.com/bafode-diakite/profil/spieler/463605","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","4","Alexsandro","Centre-Back",NA,25,"Brazil","LOSC Lille","1.91","both",NA,"GD Chaves",NA,2e+07,"https://www.transfermarkt.com/alexsandro/profil/spieler/648020","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","14","Samuel Umtiti","Centre-Back",NA,31,"France","Without Club","1.82","left",NA,"FC Barcelona",NA,1500000,"https://www.transfermarkt.com/samuel-umtiti/profil/spieler/126540","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","2","Aïssa Mandi","Centre-Back",NA,33,"Algeria","LOSC Lille","1.86","right",NA,"Villarreal CF",NA,1200000,"https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Rafael Fernandes","Centre-Back",NA,23,"Portugal","LOSC Lille","1.91","right",NA,"FC Arouca",NA,1e+06,"https://www.transfermarkt.com/rafael-fernandes/profil/spieler/744074","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Ousmane Touré","Centre-Back",NA,20,"France","LOSC Lille","1.87","right",NA,"LOSC Lille B",NA,5e+05,"https://www.transfermarkt.com/ousmane-toure/profil/spieler/990732","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Isaac Cossier","Centre-Back",NA,18,"France","LOSC Lille B","1.93","left",NA,NA,NA,NA,"https://www.transfermarkt.com/isaac-cossier/profil/spieler/1160753","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","5","Gabriel Gudmundsson","Left-Back",NA,26,"Sweden","Leeds United","1.8","left",NA,"FC Groningen",NA,7e+06,"https://www.transfermarkt.com/gabriel-gudmundsson/profil/spieler/362108","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","20","Mitchel Bakker","Left-Back",NA,25,"Netherlands","Atalanta BC","1.89","left",NA,"Atalanta BC",NA,7e+06,"https://www.transfermarkt.com/mitchel-bakker/profil/spieler/361065","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","31","Ismaily","Left-Back",NA,35,"Brazil","Without Club","1.77","left",NA,"Shakhtar Donetsk",NA,1200000,"https://www.transfermarkt.com/ismaily/profil/spieler/124028","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Vincent Burlet","Left-Back",NA,19,"Belgium","LOSC Lille","1.8","left",NA,"LOSC Lille B",NA,6e+05,"https://www.transfermarkt.com/vincent-burlet/profil/spieler/920939","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","22","Tiago Santos","Right-Back",NA,22,"Portugal","LOSC Lille","1.75","right",NA,"GD Estoril Praia",NA,1.5e+07,"https://www.transfermarkt.com/tiago-santos/profil/spieler/816580","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","12","Thomas Meunier","Right-Back",NA,33,"Belgium","LOSC Lille","1.91","right",NA,"Trabzonspor",NA,2e+06,"https://www.transfermarkt.com/thomas-meunier/profil/spieler/100986","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Akim Zedadka","Right-Back",NA,30,"Algeria","Sabah FK","1.74","right",NA,"Clermont Foot 63",NA,7e+05,"https://www.transfermarkt.com/akim-zedadka/profil/spieler/327863","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Morgan Costarelli","Right-Back",NA,20,"France","LOSC Lille B","1.7","right",NA,NA,NA,NA,"https://www.transfermarkt.com/morgan-costarelli/profil/spieler/1119911","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","17","Ngal'ayel Mukau","Defensive Midfield",NA,20,"DR Congo","LOSC Lille","1.86","left",NA,"KV Mechelen",NA,1.5e+07,"https://www.transfermarkt.com/ngalayel-mukau/profil/spieler/1016015","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","6","Nabil Bentaleb","Defensive Midfield",NA,30,"Algeria","LOSC Lille","1.87","left",NA,"Angers SCO",NA,6e+06,"https://www.transfermarkt.com/nabil-bentaleb/profil/spieler/245537","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","21","Benjamin André","Defensive Midfield",NA,34,"France","LOSC Lille","1.8","right",NA,"Stade Rennais FC",NA,5e+06,"https://www.transfermarkt.com/benjamin-andre/profil/spieler/84301","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Ugo Raghouber","Defensive Midfield",NA,21,"France","LOSC Lille","1.88","left",NA,"LOSC Lille B",NA,4e+06,"https://www.transfermarkt.com/ugo-raghouber/profil/spieler/707230","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Lilian Baret","Defensive Midfield",NA,19,"France","LOSC Lille B","1.68","right",NA,NA,NA,NA,"https://www.transfermarkt.com/lilian-baret/profil/spieler/1083054","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","32","Ayyoub Bouaddi","Central Midfield",NA,17,"France","LOSC Lille","1.86","right",NA,"LOSC Lille U19",NA,2.8e+07,"https://www.transfermarkt.com/ayyoub-bouaddi/profil/spieler/1097139","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","26","André Gomes","Central Midfield",NA,31,"Portugal","LOSC Lille","1.9","right",NA,"Without Club",NA,6e+06,"https://www.transfermarkt.com/andre-gomes/profil/spieler/221025","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","29","Ethan Mbappé","Central Midfield",NA,18,"France","LOSC Lille","1.8","left",NA,"Paris Saint-Germain U19",NA,5e+06,"https://www.transfermarkt.com/ethan-mbappe/profil/spieler/903666","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","8","Angel Gomes","Attacking Midfield",NA,24,"England","Olympique Marseille","1.68","right",NA,"Manchester United",NA,2e+07,"https://www.transfermarkt.com/angel-gomes/profil/spieler/392770","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","7","Hákon Arnar Haraldsson","Attacking Midfield",NA,22,"Iceland","LOSC Lille","1.78","right",NA,"FC Copenhagen",NA,1.8e+07,"https://www.transfermarkt.com/hakon-arnar-haraldsson/profil/spieler/652275","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","10","Rémy Cabella","Attacking Midfield",NA,35,"France","Olympiacos Piraeus","1.72","right",NA,"Montpellier HSC",NA,2500000,"https://www.transfermarkt.com/remy-cabella/profil/spieler/113707","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","11","Osame Sahraoui","Left Winger",NA,24,"Morocco","LOSC Lille","1.7","right",NA,"SC Heerenveen",NA,1.2e+07,"https://www.transfermarkt.com/osame-sahraoui/profil/spieler/580657","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Aaron Malouda","Left Winger",NA,19,"France","LOSC Lille B","1.83","right",NA,NA,NA,150000,"https://www.transfermarkt.com/aaron-malouda/profil/spieler/974996","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Younes Lachaab","Left Winger",NA,20,"France","LOSC Lille B","1.76","right",NA,NA,NA,50000,"https://www.transfermarkt.com/younes-lachaab/profil/spieler/1035659","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","-","Soriba Diaoune","Left Winger",NA,17,"France","LOSC Lille","1.74","right",NA,"LOSC Lille U19",NA,NA,"https://www.transfermarkt.com/soriba-diaoune/profil/spieler/1184007","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","23","Edon Zhegrova","Right Winger",NA,26,"Kosovo","LOSC Lille","1.8","left",NA,"FC Basel 1893",NA,2.5e+07,"https://www.transfermarkt.com/edon-zhegrova/profil/spieler/496857","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","9","Jonathan David","Centre-Forward",NA,25,"Canada","Juventus FC","1.78","both",NA,"KAA Gent",NA,4.5e+07,"https://www.transfermarkt.com/jonathan-david/profil/spieler/533738","2024-2025"
"Ligue 1","France",2024,"LOSC Lille","19","Matías Fernández-Pardo","Centre-Forward",NA,20,"Spain","LOSC Lille","1.88","right",NA,"KAA Gent",NA,1.5e+07,"https://www.transfermarkt.com/matias-fernandez-pardo/profil/spieler/724129","2024-2025"
